 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                fe68          fe69          fe70          fe71          fe72          fe73          fe74          fe75 
    360  1.656939516385E-01  6.134518E-23  4.446057E-21  1.232632E-18  9.711081E-17  2.004613E-13  4.216525E-13  3.089526E-09  2.503891E-09
    361  1.664404283242E-01  4.910021E-23  4.027527E-21  7.516622E-19  6.341069E-17  1.513372E-13  3.485028E-13  2.391137E-09  2.102785E-09
    362  1.671401020014E-01  3.961306E-23  3.651027E-21  4.860115E-19  4.261193E-17  1.159715E-13  2.909055E-13  1.880883E-09  1.786777E-09
    363  1.682228463170E-01  2.797224E-23  3.093178E-21  2.675729E-19  2.325491E-17  7.637188E-14  2.189771E-13  1.294089E-09  1.387109E-09
    364  1.688914277275E-01  2.234249E-23  2.765784E-21  1.970175E-19  1.623074E-17  5.888143E-14  1.834743E-13  1.029869E-09  1.190130E-09
    365  1.695862681704E-01  1.749622E-23  2.438494E-21  1.509070E-19  1.133250E-17  4.479147E-14  1.522971E-13  8.107166E-10  1.013842E-09
    366  1.708796298676E-01  1.078982E-23  1.876827E-21  1.040447E-19  6.206415E-18  2.681101E-14  1.073993E-13  5.239385E-10  7.600866E-10
    367  1.720689125062E-01  6.650629E-24  1.421488E-21  8.062731E-20  3.909727E-18  1.661101E-14  7.752104E-14  3.532350E-10  5.886019E-10
    368  1.730357271347E-01  4.361336E-24  1.102643E-21  6.710638E-20  2.874987E-18  1.121582E-14  5.933824E-14  2.594803E-10  4.845949E-10
    369  1.739185931198E-01  2.894038E-24  8.533363E-22  5.671477E-20  2.266881E-18  7.805630E-15  4.635980E-14  1.976411E-10  4.100669E-10
    370  1.748109107026E-01  1.870051E-24  6.434443E-22  4.741907E-20  1.837868E-18  5.397608E-15  3.606342E-14  1.523331E-10  3.519000E-10
    371  1.757092013639E-01  1.175725E-24  4.718490E-22  3.896182E-20  1.512697E-18  3.706632E-15  2.791196E-14  1.187785E-10  3.061008E-10
    372  1.765567714958E-01  7.459732E-25  3.445668E-22  3.186634E-20  1.267937E-18  2.594790E-15  2.188663E-14  9.565096E-11  2.735416E-10
    373  1.775373762473E-01  4.313825E-25  2.324450E-22  2.465279E-20  1.031246E-18  1.707782E-15  1.644288E-14  7.578339E-11  2.448244E-10
    374  1.784803688374E-01  2.527550E-25  1.550861E-22  1.884242E-20  8.400372E-19  1.139271E-15  1.246360E-14  6.201130E-11  2.254998E-10
    375  1.795112536071E-01  1.411649E-25  9.636785E-23  1.364173E-20  6.616942E-19  7.272266E-16  9.155580E-15  5.083185E-11  2.107324E-10
    376  1.804824008025E-01  8.417430E-26  5.993101E-23  9.824624E-21  5.208932E-19  4.751408E-16  6.828513E-15  4.305174E-11  2.021772E-10
    377  1.815169070317E-01  5.169940E-26  3.499849E-23  6.725822E-21  3.957848E-19  3.000655E-16  4.966947E-15  3.666155E-11  1.969781E-10
    378  1.825428215499E-01  3.521927E-26  2.002992E-23  4.509995E-21  2.958170E-19  1.896859E-16  3.609788E-15  3.174684E-11  1.952013E-10
    379  1.841355644659E-01  2.373249E-26  8.094663E-24  2.322550E-21  1.810063E-19  9.228199E-17  2.176947E-15  2.588847E-11  1.969006E-10
    380  1.856860183354E-01  1.894437E-26  3.327031E-24  1.185465E-21  1.076900E-19  4.542985E-17  1.314223E-15  2.150965E-11  2.019988E-10
    381  1.870847965371E-01  1.630843E-26  1.582466E-24  6.580881E-22  6.572006E-20  2.386412E-17  8.258005E-16  1.828245E-11  2.083161E-10
    382  1.883699545972E-01  1.430940E-26  8.959167E-25  4.074243E-22  4.132752E-20  1.322989E-17  5.352668E-16  1.574624E-11  2.148481E-10
    383  1.895671856375E-01  1.255755E-26  5.991736E-25  2.844004E-22  2.685699E-20  7.653406E-18  3.551207E-16  1.366861E-11  2.211359E-10
    384  1.907324824205E-01  1.089414E-26  4.518666E-25  2.210186E-22  1.791844E-20  4.524051E-18  2.372629E-16  1.187231E-11  2.272186E-10
    385  1.917913284253E-01  9.419987E-27  3.732379E-25  1.898132E-22  1.272695E-20  2.837248E-18  1.643739E-16  1.041423E-11  2.325886E-10
    386  1.928179034582E-01  8.033981E-27  3.202007E-25  1.724949E-22  9.431396E-21  1.824394E-18  1.149572E-16  9.139453E-12  2.375649E-10
    387  1.939781308337E-01  6.555358E-27  2.737018E-25  1.613220E-22  7.078675E-21  1.132330E-18  7.708703E-17  7.857830E-12  2.428904E-10
    388  1.950365569225E-01  5.312501E-27  2.372606E-25  1.550781E-22  5.730335E-21  7.490000E-19  5.373886E-17  6.819391E-12  2.474409E-10
    389  1.963061656501E-01  3.996976E-27  1.979493E-25  1.499743E-22  4.739453E-21  4.734944E-19  3.529618E-17  5.728833E-12  2.525225E-10
    390  1.975160386553E-01  2.948429E-27  1.639322E-25  1.461303E-22  4.173727E-21  3.190882E-19  2.403847E-17  4.831679E-12  2.569970E-10
    391  1.988970783448E-01  2.003671E-27  1.292499E-25  1.421407E-22  3.782260E-21  2.148037E-19  1.588490E-17  3.956824E-12  2.617008E-10
    392  2.001908516564E-01  1.350999E-27  1.013787E-25  1.385087E-22  3.555135E-21  1.571853E-19  1.111474E-17  3.266967E-12  2.657611E-10
    393  2.023233395230E-01  6.639845E-28  6.555340E-26  1.327077E-22  3.329732E-21  1.061653E-19  6.612798E-18  2.360135E-12  2.718379E-10
    394  2.035207364909E-01  4.403539E-28  5.064171E-26  1.296540E-22  3.247889E-21  9.071265E-20  5.130755E-18  1.957407E-12  2.749780E-10
    395  2.047171141817E-01  2.872412E-28  3.884483E-26  1.268136E-22  3.185276E-21  8.054570E-20  4.074744E-18  1.617588E-12  2.779662E-10
    396  2.061861175315E-01  1.692720E-28  2.792937E-26  1.236448E-22  3.127384E-21  7.284257E-20  3.159217E-18  1.274696E-12  2.814884E-10
    397  2.075162532616E-01  1.075915E-28  2.070650E-26  1.210655E-22  3.088231E-21  6.879792E-20  2.563922E-18  1.023616E-12  2.845964E-10
    398  2.088103947538E-01  6.972884E-29  1.549781E-26  1.187731E-22  3.058866E-21  6.657674E-20  2.124561E-18  8.238693E-13  2.876024E-10
    399  2.102374295066E-01  4.644636E-29  1.132597E-26  1.164191E-22  3.033404E-21  6.543917E-20  1.751264E-18  6.460336E-13  2.909614E-10
    400  2.116254943500E-01  3.330530E-29  8.441221E-27  1.142200E-22  3.012839E-21  6.520691E-20  1.468492E-18  5.082812E-13  2.943386E-10
    401  2.137594200207E-01  2.324594E-29  5.549650E-27  1.108146E-22  2.983511E-21  6.585436E-20  1.141818E-18  3.492249E-13  2.998875E-10
    402  2.149968302441E-01  2.531240E-29  4.473231E-27  1.087426E-22  2.965408E-21  6.656870E-20  9.970385E-19  2.800809E-13  3.033755E-10
    403  2.163578604848E-01  2.506633E-29  3.629823E-27  1.063215E-22  2.942889E-21  6.751502E-20  8.661173E-19  2.189764E-13  3.074955E-10
    404  2.188327022992E-01  2.680447E-29  2.733705E-27  1.014781E-22  2.893127E-21  6.950720E-20  6.880540E-19  1.391104E-13  3.158766E-10
    405  2.210861741802E-01  3.487332E-29  2.361615E-27  9.656128E-23  2.837467E-21  7.152791E-20  5.761115E-19  9.128482E-14  3.246365E-10
    406  2.231360986547E-01  4.401182E-29  2.241488E-27  9.174372E-23  2.780441E-21  7.357054E-20  5.053849E-19  6.186585E-14  3.336200E-10
    407  2.249661932162E-01  5.473142E-29  2.247445E-27  8.724728E-23  2.727052E-21  7.564414E-20  4.619258E-19  4.353324E-14  3.424943E-10
    408  2.266023391923E-01  6.623898E-29  2.317822E-27  8.313770E-23  2.679729E-21  7.778973E-20  4.360604E-19  3.171580E-14  3.511308E-10
    409  2.291569547831E-01  8.517157E-29  2.523540E-27  7.666440E-23  2.611436E-21  8.192350E-20  4.161527E-19  1.927094E-14  3.659840E-10
    410  2.305971902523E-01  1.034883E-28  2.688185E-27  7.303838E-23  2.578574E-21  8.481773E-20  4.147088E-19  1.457243E-14  3.751182E-10
    411  2.319348711247E-01  1.192479E-28  2.871230E-27  6.970130E-23  2.552942E-21  8.796293E-20  4.191238E-19  1.126665E-14  3.841123E-10
    412  2.335360820165E-01  1.420239E-28  3.132793E-27  6.575785E-23  2.529772E-21  9.241704E-20  4.314442E-19  8.331264E-15  3.955488E-10
    413  2.351317971316E-01  1.691654E-28  3.444994E-27  6.189502E-23  2.516366E-21  9.774455E-20  4.513347E-19  6.244720E-15  4.077057E-10
    414  2.376293164755E-01  2.200487E-28  4.055988E-27  5.599128E-23  2.518335E-21  1.082642E-19  4.982465E-19  4.150608E-15  4.283508E-10
    415  2.399259738388E-01  2.833132E-28  4.782240E-27  5.071768E-23  2.549259E-21  1.208539E-19  5.598814E-19  3.061414E-15  4.492090E-10
    416  2.420046682363E-01  3.537220E-28  5.610602E-27  4.607188E-23  2.605325E-21  1.352573E-19  6.330937E-19  2.515100E-15  4.697597E-10
    417  2.451201276448E-01  4.894802E-28  7.247595E-27  3.935912E-23  2.747961E-21  1.636402E-19  7.799843E-19  2.185094E-15  5.037778E-10
    418  2.467564269033E-01  5.849357E-28  8.348783E-27  3.596606E-23  2.854657E-21  1.825674E-19  8.784838E-19  2.165421E-15  5.232894E-10
    419  2.483354027874E-01  6.883235E-28  9.604397E-27  3.279184E-23  2.980369E-21  2.039950E-19  9.900902E-19  2.215877E-15  5.432434E-10
    420  2.499258654919E-01  8.094302E-28  1.109503E-26  2.970441E-23  3.130686E-21  2.291884E-19  1.121299E-18  2.320685E-15  5.644924E-10
    421  2.515152656983E-01  9.490551E-28  1.284940E-26  2.674076E-23  3.305186E-21  2.585056E-19  1.273934E-18  2.469524E-15  5.869046E-10
    422  2.542060864984E-01  1.240346E-27  1.655168E-26  2.203076E-23  3.654553E-21  3.192336E-19  1.590094E-18  2.804494E-15  6.275746E-10
    423  2.556901221114E-01  1.437722E-27  1.906800E-26  1.962207E-23  3.873836E-21  3.596946E-19  1.800894E-18  3.028923E-15  6.514802E-10
    424  2.570805114381E-01  1.644255E-27  2.178867E-26  1.749807E-23  4.093176E-21  4.027905E-19  2.025701E-18  3.263091E-15  6.748258E-10
    425  2.598984391343E-01  2.154955E-27  2.859694E-26  1.361261E-23  4.561787E-21  5.079182E-19  2.575823E-18  3.807422E-15  7.249135E-10
    426  2.622653138568E-01  2.699706E-27  3.596139E-26  1.082630E-23  4.950793E-21  6.178827E-19  3.154395E-18  4.338565E-15  7.697699E-10
    427  2.644885215151E-01  3.326564E-27  4.459672E-26  8.631625E-24  5.275239E-21  7.426930E-19  3.815132E-18  4.902373E-15  8.141091E-10
    428  2.667229470066E-01  4.093798E-27  5.534285E-26  6.854693E-24  5.521457E-21  8.928447E-19  4.615251E-18  5.536691E-15  8.606934E-10
    429  2.687894382327E-01  4.950661E-27  6.753306E-26  5.598037E-24  5.644383E-21  1.057490E-18  5.497902E-18  6.187974E-15  9.054441E-10
    430  2.709436570286E-01  6.027547E-27  8.304744E-26  4.678263E-24  5.639246E-21  1.260013E-18  6.588815E-18  6.937676E-15  9.536377E-10
    431  2.728595154549E-01  7.173470E-27  9.974903E-26  4.181158E-24  5.511232E-21  1.471043E-18  7.728823E-18  7.669046E-15  9.976702E-10
    432  2.763050324764E-01  9.788982E-27  1.384687E-25  3.982554E-24  5.011208E-21  1.939884E-18  1.026240E-17  9.149260E-15  1.079132E-09
    433  2.797281875476E-01  1.330716E-26  1.914632E-25  4.568481E-24  4.277725E-21  2.550275E-18  1.354634E-17  1.084872E-14  1.162140E-09
    434  2.831107064370E-01  1.800309E-26  2.633109E-25  5.839871E-24  3.485302E-21  3.341238E-18  1.776749E-17  1.277716E-14  1.245245E-09
    435  2.863632962154E-01  2.405558E-26  3.571974E-25  7.724695E-24  2.788317E-21  4.333660E-18  2.301609E-17  1.489363E-14  1.325393E-09
    436  2.894106333807E-01  3.153341E-26  4.746246E-25  1.017095E-23  2.260640E-21  5.530301E-18  2.929233E-17  1.713962E-14  1.400170E-09
    437  2.941185503109E-01  4.784154E-26  7.338227E-25  1.563287E-23  1.743546E-21  8.053635E-18  4.240307E-17  2.118652E-14  1.514352E-09
    438  2.983685787405E-01  6.964640E-26  1.083890E-24  2.301899E-23  1.597715E-21  1.128197E-17  5.902056E-17  2.554206E-14  1.615504E-09
    439  3.021949729112E-01  9.774304E-26  1.537522E-24  3.257983E-23  1.727521E-21  1.524647E-17  7.927223E-17  3.013377E-14  1.704716E-09
    440  3.059150641439E-01  1.362128E-25  2.160352E-24  4.569306E-23  2.106543E-21  2.039821E-17  1.054124E-16  3.531023E-14  1.789620E-09
    441  3.094680949786E-01  1.876850E-25  2.994293E-24  6.323935E-23  2.740168E-21  2.691860E-17  1.382918E-16  4.102468E-14  1.869050E-09
    442  3.127856926026E-01  2.542057E-25  4.071286E-24  8.589360E-23  3.633733E-21  3.488680E-17  1.782415E-16  4.716520E-14  1.941959E-09
    443  3.178598433803E-01  4.080161E-25  6.554068E-24  1.381360E-22  5.791544E-21  5.198429E-17  2.633536E-16  5.841261E-14  2.052121E-09
    444  3.224504526026E-01  6.329862E-25  1.016602E-23  2.142152E-22  8.999257E-21  7.487640E-17  3.763989E-16  7.106544E-14  2.152255E-09
    445  3.266870398371E-01  9.594470E-25  1.537328E-23  3.240856E-22  1.366662E-20  1.053624E-16  5.258243E-16  8.550890E-14  2.247456E-09
    446  3.305577136787E-01  1.417182E-24  2.262470E-23  4.774303E-22  2.020077E-20  1.446996E-16  7.172857E-16  1.017615E-13  2.339187E-09
    447  3.362681054783E-01  2.567154E-24  4.070245E-23  8.612070E-22  3.657538E-20  2.336961E-16  1.146647E-15  1.331182E-13  2.488686E-09
    448  3.414589872690E-01  4.475340E-24  7.060302E-23  1.499685E-21  6.380937E-20  3.661103E-16  1.779006E-15  1.726424E-13  2.647602E-09
    449  3.462773530350E-01  7.509247E-24  1.185328E-22  2.531086E-21  1.077425E-19  5.602113E-16  2.696755E-15  2.231518E-13  2.824013E-09
    450  3.508856189623E-01  1.217176E-23  1.937004E-22  4.164468E-21  1.771557E-19  8.423933E-16  4.017369E-15  2.887826E-13  3.026874E-09
    451  3.552628710565E-01  1.892829E-23  3.054081E-22  6.619162E-21  2.811026E-19  1.233032E-15  5.826077E-15  3.715948E-13  3.255543E-09
    452  3.595141079779E-01  2.870490E-23  4.695449E-22  1.026767E-20  4.347936E-19  1.765230E-15  8.262604E-15  4.756968E-13  3.512217E-09
    453  3.636744849418E-01  4.307161E-23  7.087107E-22  1.564197E-20  6.595257E-19  2.476507E-15  1.148048E-14  6.047854E-13  3.793595E-09
    454  3.676260234901E-01  6.383724E-23  1.042975E-21  2.322623E-20  9.737589E-19  3.379067E-15  1.551410E-14  7.572315E-13  4.083473E-09
    455  3.714655117309E-01  9.478261E-23  1.517177E-21  3.408055E-20  1.418717E-18  4.533222E-15  2.060866E-14  9.390148E-13  4.380794E-09
    456  3.752653942304E-01  1.421442E-22  2.203271E-21  4.991994E-20  2.060354E-18  6.030130E-15  2.713301E-14  1.159075E-12  4.685638E-09
    457  3.809506426681E-01  2.670859E-22  3.880033E-21  8.907209E-20  3.619405E-18  9.191317E-15  4.068196E-14  1.585646E-12  5.155486E-09
    458  3.865190953769E-01  5.073144E-22  6.827692E-21  1.588570E-19  6.336908E-18  1.386162E-14  6.029356E-14  2.159284E-12  5.631381E-09
    459  3.928522091207E-01  1.075904E-21  1.314798E-20  3.108740E-19  1.209691E-17  2.212404E-14  9.418966E-14  3.086039E-12  6.202356E-09
    460  3.991093841216E-01  2.300526E-21  2.539977E-20  6.107348E-19  2.309516E-17  3.511917E-14  1.461171E-13  4.425326E-12  6.818710E-09
    461  4.054183851758E-01  5.010798E-21  4.976804E-20  1.218064E-18  4.456481E-17  5.587750E-14  2.267364E-13  6.409294E-12  7.519725E-09
    462  4.147392755742E-01  1.605409E-20  1.361154E-19  3.423407E-18  1.183109E-16  1.102550E-13  4.295693E-13  1.117298E-11  8.761157E-09
    463  4.232199499949E-01  4.658765E-20  3.431102E-19  8.852531E-18  2.880687E-16  2.025761E-13  7.576042E-13  1.858865E-11  1.016990E-08
    464  4.316976825025E-01  1.350658E-19  8.707118E-19  2.304810E-17  7.004683E-16  3.681115E-13  1.315913E-12  3.088163E-11  1.191246E-08
    465  4.393401554526E-01  3.510562E-19  2.026271E-18  5.489760E-17  1.557192E-15  6.251058E-13  2.136698E-12  4.863566E-11  1.382959E-08
    466  4.465935084243E-01  8.632722E-19  4.530727E-18  1.254508E-16  3.313143E-15  1.026240E-12  3.347952E-12  7.455003E-11  1.601147E-08
    467  4.537106765818E-01  2.070622E-18  1.000199E-17  2.828385E-16  6.923233E-15  1.660939E-12  5.152499E-12  1.128993E-10  1.855921E-08
    468  4.602314649238E-01  4.578526E-18  2.068621E-17  5.960308E-16  1.354193E-14  2.574613E-12  7.591467E-12  1.645536E-10  2.131166E-08
    469  4.709552966107E-01  1.657811E-17  6.836438E-17  2.027451E-15  4.034644E-14  5.284135E-12  1.416826E-11  3.036777E-10  2.690356E-08
    470  4.769745726746E-01  3.377096E-17  1.335721E-16  4.018810E-15  7.386838E-14  7.919838E-12  1.998698E-11  4.268563E-10  3.074784E-08
    471  4.828178172001E-01  6.688138E-17  2.555541E-16  7.785082E-15  1.319995E-13  1.175421E-11  2.781439E-11  5.927366E-10  3.506508E-08
    472  4.927188450138E-01  2.092891E-16  7.633722E-16  2.363007E-14  3.468704E-13  2.309587E-11  4.836971E-11  1.028783E-09  4.395777E-08
    473  5.000000000000E-01  4.775752E-16  1.697624E-15  5.288979E-14  6.945079E-13  3.817506E-11  7.233992E-11  1.536852E-09  5.202001E-08
