 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sc49          sc50          sc51          sc52          sc53          sc54          sc55          sc56 
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  7.620801E-27  1.906313E-23  1.012098E-14  1.218249E-12  4.296627E-13  8.457759E-14
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  5.796598E-27  1.685542E-23  8.038945E-15  1.105904E-12  3.953695E-13  7.713684E-14
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  4.555354E-27  1.533928E-23  6.578331E-15  1.026614E-12  3.714444E-13  7.150194E-14
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  3.205394E-27  1.359978E-23  4.950615E-15  9.414016E-13  3.465614E-13  6.481291E-14
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  2.608229E-27  1.275382E-23  4.219116E-15  9.071667E-13  3.373275E-13  6.175793E-14
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  2.112859E-27  1.198115E-23  3.606035E-15  8.823652E-13  3.313989E-13  5.925028E-14
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.440214E-27  1.073095E-23  2.756579E-15  8.596879E-13  3.285777E-13  5.617142E-14
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.011069E-27  9.694926E-24  2.193153E-15  8.580929E-13  3.329150E-13  5.476671E-14
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  7.556554E-28  8.895798E-24  1.839061E-15  8.668644E-13  3.401937E-13  5.446144E-14
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  5.754784E-28  8.183430E-24  1.573138E-15  8.808829E-13  3.491532E-13  5.472841E-14
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  4.343500E-28  7.476433E-24  1.348346E-15  8.997094E-13  3.600532E-13  5.547334E-14
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  3.238845E-28  6.772635E-24  1.155634E-15  9.222102E-13  3.724786E-13  5.663478E-14
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  2.436457E-28  6.119307E-24  9.999737E-16  9.455866E-13  3.851142E-13  5.805754E-14
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.726761E-28  5.374502E-24  8.434467E-16  9.735888E-13  4.001947E-13  6.000776E-14
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.223901E-28  4.678445E-24  7.138515E-16  9.992543E-13  4.142445E-13  6.207503E-14
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  8.227260E-29  3.943834E-24  5.897645E-16  1.022834E-12  4.278070E-13  6.437414E-14
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  5.556422E-29  3.290024E-24  4.880467E-16  1.037100E-12  4.372751E-13  6.635673E-14
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  3.570344E-29  2.643446E-24  3.927465E-16  1.039856E-12  4.420679E-13  6.800852E-14
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  2.254518E-29  2.068260E-24  3.110695E-16  1.026045E-12  4.396501E-13  6.888240E-14
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.081232E-29  1.327343E-24  2.072423E-16  9.668642E-13  4.191862E-13  6.818221E-14
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  5.195957E-30  7.979147E-25  1.317066E-16  8.668851E-13  3.799730E-13  6.477156E-14
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  2.791062E-30  4.730019E-25  8.326904E-17  7.513616E-13  3.324847E-13  5.964090E-14
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.724859E-30  2.787621E-25  5.261001E-17  6.367482E-13  2.841694E-13  5.379874E-14
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.229357E-30  1.642372E-25  3.331526E-17  5.324230E-13  2.394528E-13  4.796041E-14
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.547199E-26  2.090154E-17  4.394120E-13  1.990828E-13  4.235854E-14
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.729234E-26  1.350588E-17  3.650509E-13  1.664837E-13  3.760319E-14
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.443282E-26  8.746543E-18  3.029549E-13  1.390355E-13  3.343039E-14
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.918022E-26  5.322531E-18  2.444148E-13  1.129581E-13  2.930969E-14
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.115932E-26  3.363210E-18  2.006849E-13  9.333482E-14  2.610453E-14
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.807366E-27  1.936835E-18  1.586964E-13  7.436038E-14  2.291855E-14
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.115776E-27  1.145064E-18  1.273923E-13  6.011380E-14  2.048135E-14
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.536780E-27  6.282894E-19  9.977758E-14  4.745844E-14  1.831255E-14
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.040085E-28  3.595030E-19  7.998469E-14  3.832517E-14  1.678613E-14
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.966420E-28  1.441252E-19  5.652277E-14  2.740984E-14  1.514363E-14
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.831778E-28  8.667410E-20  4.694075E-14  2.291541E-14  1.462083E-14
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.248604E-28  5.206206E-20  3.918691E-14  1.925713E-14  1.434203E-14
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.296090E-29  2.786140E-20  3.155492E-14  1.563232E-14  1.429360E-14
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.366794E-29  1.577547E-20  2.597809E-14  1.296353E-14  1.449198E-14
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.398622E-29  8.990664E-21  2.144828E-14  1.077885E-14  1.487031E-14
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.040533E-29  4.775033E-21  1.724423E-14  8.733696E-15  1.545777E-14
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000025E-28  2.543234E-21  1.379830E-14  7.041510E-15  1.615651E-14
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.185327E-28  9.304998E-22  9.521059E-15  4.915977E-15  1.737391E-14
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.301267E-28  5.114617E-22  7.542852E-15  3.921390E-15  1.810909E-14
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.435991E-28  2.610128E-22  5.742990E-15  3.008639E-15  1.890491E-14
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.691839E-28  7.962499E-23  3.364357E-15  1.787999E-15  2.023269E-14
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.930314E-28  3.255685E-23  2.001428E-15  1.078379E-15  2.122383E-14
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.155511E-28  2.004554E-23  1.242866E-15  6.784472E-16  2.189828E-14
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.367581E-28  1.674454E-23  8.325985E-16  4.598385E-16  2.230375E-14
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.569000E-28  1.600013E-23  6.096999E-16  3.400655E-16  2.250983E-14
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.915326E-28  1.629309E-23  4.304852E-16  2.431325E-16  2.255359E-14
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.127468E-28  1.679801E-23  3.851221E-16  2.186490E-16  2.244230E-14
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.341193E-28  1.739710E-23  3.646878E-16  2.078731E-16  2.226084E-14
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.619832E-28  1.825700E-23  3.583670E-16  2.051418E-16  2.195556E-14
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.923502E-28  1.926614E-23  3.648854E-16  2.097589E-16  2.156808E-14
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.461727E-28  2.116894E-23  3.905177E-16  2.261238E-16  2.082474E-14
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.031702E-28  2.330471E-23  4.241364E-16  2.474207E-16  2.002776E-14
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.621058E-28  2.559859E-23  4.601230E-16  2.703553E-16  1.924032E-14
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.664431E-28  2.977797E-23  5.220922E-16  3.102574E-16  1.798943E-14
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.297175E-28  3.238063E-23  5.583411E-16  3.338156E-16  1.731631E-14
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.976690E-28  3.519475E-23  5.958251E-16  3.583233E-16  1.666563E-14
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.735165E-28  3.836171E-23  6.362078E-16  3.848747E-16  1.601518E-14
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.575753E-28  4.189564E-23  6.793731E-16  4.134070E-16  1.537551E-14
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.121968E-27  4.883619E-23  7.594493E-16  4.666973E-16  1.432900E-14
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.225797E-27  5.325046E-23  8.077397E-16  4.990320E-16  1.377739E-14
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.333100E-27  5.781536E-23  8.558983E-16  5.314093E-16  1.328014E-14
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.584835E-27  6.852214E-23  9.630246E-16  6.038443E-16  1.233795E-14
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.837332E-27  7.927453E-23  1.064028E-15  6.725933E-16  1.162221E-14
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.115726E-27  9.111896E-23  1.169309E-15  7.446564E-16  1.101847E-14
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.443173E-27  1.050300E-22  1.286553E-15  8.253283E-16  1.048267E-14
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.795956E-27  1.199931E-22  1.406407E-15  9.081986E-16  1.005329E-14
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.223941E-27  1.381029E-22  1.544423E-15  1.004069E-15  9.675855E-15
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.664711E-27  1.567117E-22  1.679642E-15  1.098402E-15  9.402278E-15
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.630250E-27  1.973200E-22  1.956514E-15  1.292640E-15  9.062590E-15
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.863960E-27  2.489714E-22  2.281564E-15  1.522236E-15  8.927278E-15
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.431392E-27  3.142577E-22  2.661129E-15  1.792081E-15  9.003029E-15
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.359607E-27  3.941399E-22  3.091110E-15  2.099631E-15  9.285564E-15
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.164387E-26  4.882694E-22  3.562098E-15  2.438386E-15  9.751308E-15
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.637482E-26  6.818004E-22  4.445879E-15  3.078275E-15  1.089456E-14
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.234130E-26  9.238003E-22  5.442829E-15  3.805300E-15  1.242988E-14
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.030967E-30  2.960070E-26  1.215853E-21  6.539914E-15  4.610245E-15  1.428991E-14
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.132038E-30  3.894921E-26  1.588960E-21  7.826331E-15  5.559204E-15  1.660732E-14
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.268661E-30  5.064093E-26  2.051874E-21  9.297287E-15  6.649611E-15  1.937096E-14
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.170146E-30  6.470231E-26  2.604292E-21  1.092427E-14  7.860913E-15  2.252146E-14
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.537718E-30  9.402893E-26  3.744870E-21  1.398649E-14  1.015211E-14  2.862654E-14
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  2.581723E-30  1.316247E-25  5.189993E-21  1.749230E-14  1.278864E-14  3.580509E-14
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  3.374294E-30  1.791229E-25  6.995694E-21  2.149860E-14  1.581413E-14  4.418196E-14
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  4.227391E-30  2.368004E-25  9.165663E-21  2.594776E-14  1.918547E-14  5.364937E-14
    447  3.362681054783E-01  1.006951E-30  1.000000E-30  7.391110E-30  3.558191E-25  1.358657E-20  3.422198E-14  2.547716E-14  7.160412E-14
    448  3.414589872690E-01  1.070167E-30  1.000000E-30  1.199084E-29  5.130036E-25  1.934108E-20  4.398342E-14  3.292355E-14  9.320781E-14
    449  3.462773530350E-01  1.156113E-30  1.024163E-30  1.905800E-29  7.189138E-25  2.678002E-20  5.550735E-14  4.173429E-14  1.190985E-13
    450  3.508856189623E-01  1.254303E-30  1.112957E-30  3.003759E-29  9.936596E-25  3.658352E-20  6.936765E-14  5.234755E-14  1.505453E-13
    451  3.552628710565E-01  1.374235E-30  1.221437E-30  4.670546E-29  1.357456E-24  4.941534E-20  8.581079E-14  6.495031E-14  1.879957E-13
    452  3.595141079779E-01  1.499349E-30  1.335893E-30  7.213922E-29  1.853095E-24  6.670871E-20  1.056732E-13  8.018044E-14  2.331223E-13
    453  3.636744849418E-01  1.634769E-30  1.462073E-30  1.108880E-28  2.541592E-24  9.048147E-20  1.298267E-13  9.870148E-14  2.875329E-13
    454  3.676260234901E-01  1.818378E-30  1.633361E-30  1.673736E-28  3.473793E-24  1.223462E-19  1.582154E-13  1.204633E-13  3.506290E-13
    455  3.714655117309E-01  1.997989E-30  1.808313E-30  2.502308E-28  4.762314E-24  1.659590E-19  1.921504E-13  1.464611E-13  4.247841E-13
    456  3.752653942304E-01  1.197212E-30  1.170066E-30  3.716938E-28  6.576235E-24  2.267496E-19  2.333601E-13  1.780052E-13  5.130985E-13
    457  3.809506426681E-01  1.817706E-30  1.803910E-30  6.793513E-28  1.081929E-23  3.671115E-19  3.130558E-13  2.389191E-13  6.792836E-13
    458  3.865190953769E-01  2.025062E-30  2.197726E-30  1.227591E-27  1.780737E-23  5.947240E-19  4.185142E-13  3.193452E-13  8.918081E-13
    459  3.928522091207E-01  2.057326E-30  3.207032E-30  2.411044E-27  3.151333E-23  1.033652E-18  5.831886E-13  4.445544E-13  1.211233E-12
    460  3.991093841216E-01  2.312456E-30  5.139896E-30  4.710784E-27  5.526120E-23  1.780704E-18  8.097004E-13  6.161200E-13  1.632596E-12
    461  4.054183851758E-01  1.408094E-30  8.707317E-30  9.276526E-27  9.673618E-23  3.062485E-18  1.126456E-12  8.549505E-13  2.196493E-12
    462  4.147392755742E-01  2.172151E-30  2.502322E-29  2.538949E-26  2.179456E-22  6.722053E-18  1.829766E-12  1.381683E-12  3.375259E-12
    463  4.232199499949E-01  2.748549E-30  7.859532E-29  6.378708E-26  4.485965E-22  1.352406E-17  2.834839E-12  2.128001E-12  4.941129E-12
    464  4.316976825025E-01  1.739262E-30  2.418565E-28  1.611486E-25  9.095318E-22  2.681478E-17  4.374934E-12  3.261150E-12  7.159776E-12
    465  4.393401554526E-01  5.445300E-30  6.770487E-28  3.738827E-25  1.701000E-21  4.916729E-17  6.448440E-12  4.772509E-12  9.911090E-12
    466  4.465935084243E-01  3.179461E-30  1.792797E-27  8.351497E-25  3.053503E-21  8.667699E-17  9.293013E-12  6.826754E-12  1.338139E-11
    467  4.537106765818E-01  4.878872E-30  4.666746E-27  1.847248E-24  5.382052E-21  1.501513E-16  1.326706E-11  9.670062E-12  1.781803E-11
    468  4.602314649238E-01  7.574552E-30  1.119933E-26  3.840157E-24  8.995010E-21  2.471010E-16  1.834392E-11  1.326962E-11  2.299451E-11
    469  4.709552966107E-01  1.906249E-29  4.707614E-26  1.291138E-23  2.071876E-20  5.553648E-16  3.111316E-11  2.221411E-11  3.444177E-11
    470  4.769745726746E-01  3.409831E-29  1.049952E-25  2.562135E-23  3.292895E-20  8.708632E-16  4.174708E-11  2.958180E-11  4.284550E-11
    471  4.828178172001E-01  6.229974E-29  2.283229E-25  4.997548E-23  5.147826E-20  1.344081E-15  5.543473E-11  3.898955E-11  5.265491E-11
    472  4.927188450138E-01  1.820551E-28  8.462450E-25  1.558560E-22  1.090962E-19  2.787903E-15  8.923531E-11  6.197375E-11  7.371499E-11
    473  5.000000000000E-01  4.343276E-28  2.202774E-24  3.609044E-22  1.887358E-19  4.746577E-15  1.261481E-10  8.680928E-11  9.345607E-11
