 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                si36          si37          si38          si39          si40          si41          si42          si43 
    360  1.656939516385E-01  1.981423E-11  1.529971E-11  1.052996E-09  1.285153E-11  2.112032E-11  7.783594E-12  7.430774E-07  3.285889E-17
    361  1.664404283242E-01  1.840072E-11  1.551625E-11  1.027565E-09  1.319484E-11  2.160115E-11  7.952968E-12  8.398748E-07  3.399921E-17
    362  1.671401020014E-01  1.715623E-11  1.572223E-11  1.003982E-09  1.352368E-11  2.206150E-11  8.117802E-12  9.410586E-07  3.505075E-17
    363  1.682228463170E-01  1.537379E-11  1.604764E-11  9.680471E-10  1.404685E-11  2.279332E-11  8.383290E-12  1.119778E-06  3.662368E-17
    364  1.688914277275E-01  1.435342E-11  1.624859E-11  9.459858E-10  1.437489E-11  2.325090E-11  8.552642E-12  1.244711E-06  3.755004E-17
    365  1.695862681704E-01  1.335181E-11  1.645704E-11  9.231555E-10  1.471942E-11  2.373028E-11  8.731142E-12  1.387306E-06  3.845719E-17
    366  1.708796298676E-01  1.163960E-11  1.683618E-11  8.806727E-10  1.536263E-11  2.462021E-11  9.069336E-12  1.690087E-06  3.997686E-17
    367  1.720689125062E-01  1.022171E-11  1.716662E-11  8.414247E-10  1.594790E-11  2.542245E-11  9.380009E-12  2.014569E-06  4.111336E-17
    368  1.730357271347E-01  9.169947E-12  1.741285E-11  8.091660E-10  1.640913E-11  2.604725E-11  9.627211E-12  2.312871E-06  4.181952E-17
    369  1.739185931198E-01  8.282863E-12  1.761696E-11  7.794741E-10  1.681487E-11  2.659022E-11  9.845624E-12  2.613249E-06  4.226511E-17
    370  1.748109107026E-01  7.452772E-12  1.779529E-11  7.490936E-10  1.720132E-11  2.709896E-11  1.005484E-11  2.944292E-06  4.250953E-17
    371  1.757092013639E-01  6.679949E-12  1.794289E-11  7.181877E-10  1.756189E-11  2.756385E-11  1.025026E-11  3.305238E-06  4.252470E-17
    372  1.765567714958E-01  6.006887E-12  1.804770E-11  6.887475E-10  1.786963E-11  2.794967E-11  1.041770E-11  3.670683E-06  4.232820E-17
    373  1.775373762473E-01  5.289696E-12  1.811973E-11  6.543084E-10  1.817777E-11  2.831939E-11  1.058483E-11  4.122117E-06  4.182695E-17
    374  1.784803688374E-01  4.661755E-12  1.813594E-11  6.209983E-10  1.842065E-11  2.859052E-11  1.071643E-11  4.583107E-06  4.108495E-17
    375  1.795112536071E-01  4.037692E-12  1.808436E-11  5.843378E-10  1.861508E-11  2.877608E-11  1.082030E-11  5.113740E-06  3.997970E-17
    376  1.804824008025E-01  3.508348E-12  1.796715E-11  5.498189E-10  1.872617E-11  2.883978E-11  1.087788E-11  5.635192E-06  3.869008E-17
    377  1.815169070317E-01  3.001295E-12  1.776163E-11  5.131285E-10  1.875871E-11  2.877675E-11  1.089048E-11  6.208575E-06  3.706861E-17
    378  1.825428215499E-01  2.554526E-12  1.747532E-11  4.771233E-10  1.870135E-11  2.857902E-11  1.085219E-11  6.789759E-06  3.525412E-17
    379  1.841355644659E-01  1.961768E-12  1.686447E-11  4.224193E-10  1.842852E-11  2.799809E-11  1.068780E-11  7.702248E-06  3.211459E-17
    380  1.856860183354E-01  1.491584E-12  1.608158E-11  3.712659E-10  1.795083E-11  2.712112E-11  1.040630E-11  8.582646E-06  2.881724E-17
    381  1.870847965371E-01  1.147753E-12  1.523117E-11  3.275397E-10  1.735442E-11  2.609149E-11  1.005742E-11  9.352788E-06  2.576488E-17
    382  1.883699545972E-01  8.908270E-13  1.434680E-11  2.898120E-10  1.668682E-11  2.497683E-11  9.668141E-12  1.002809E-05  2.298462E-17
    383  1.895671856375E-01  6.954982E-13  1.344988E-11  2.569977E-10  1.598001E-11  2.382198E-11  9.256685E-12  1.062145E-05  2.047182E-17
    384  1.907324824205E-01  5.407874E-13  1.252629E-11  2.273837E-10  1.523380E-11  2.262144E-11  8.822732E-12  1.116061E-05  1.814050E-17
    385  1.917913284253E-01  4.264355E-13  1.165909E-11  2.025577E-10  1.452452E-11  2.149327E-11  8.410528E-12  1.161475E-05  1.614736E-17
    386  1.928179034582E-01  3.357366E-13  1.080358E-11  1.803651E-10  1.382225E-11  2.038613E-11  8.002564E-12  1.202108E-05  1.434009E-17
    387  1.939781308337E-01  2.537858E-13  9.836404E-12  1.575426E-10  1.303241E-11  1.915017E-11  7.543883E-12  1.243948E-05  1.246286E-17
    388  1.950365569225E-01  1.947304E-13  8.964614E-12  1.387266E-10  1.232955E-11  1.805718E-11  7.135799E-12  1.278385E-05  1.090400E-17
    389  1.963061656501E-01  1.401309E-13  7.949362E-12  1.185999E-10  1.153022E-11  1.682031E-11  6.671764E-12  1.315178E-05  9.230867E-18
    390  1.975160386553E-01  1.012424E-13  7.026246E-12  1.017474E-10  1.082978E-11  1.574047E-11  6.265156E-12  1.345944E-05  7.829415E-18
    391  1.988970783448E-01  6.888051E-14  6.038879E-12  8.505029E-11  1.011971E-11  1.464784E-11  5.852913E-12  1.376410E-05  6.444735E-18
    392  2.001908516564E-01  4.741075E-14  5.189265E-12  7.164796E-11  9.553574E-12  1.377601E-11  5.524138E-12  1.400971E-05  5.340373E-18
    393  2.023233395230E-01  2.494469E-14  3.962287E-12  5.365148E-11  8.842033E-12  1.267235E-11  5.110545E-12  1.434458E-05  3.875420E-18
    394  2.035207364909E-01  1.716036E-14  3.370802E-12  4.546906E-11  8.562850E-12  1.223119E-11  4.947948E-12  1.450160E-05  3.220185E-18
    395  2.047171141817E-01  1.169261E-14  2.847845E-12  3.845907E-11  8.364522E-12  1.190864E-11  4.832100E-12  1.464078E-05  2.666430E-18
    396  2.061861175315E-01  7.215795E-15  2.294898E-12  3.123670E-11  8.221913E-12  1.165929E-11  4.748157E-12  1.479206E-05  2.105883E-18
    397  2.075162532616E-01  4.614814E-15  1.872680E-12  2.581979E-11  8.176412E-12  1.155403E-11  4.720425E-12  1.491416E-05  1.694189E-18
    398  2.088103947538E-01  2.962866E-15  1.526275E-12  2.141104E-11  8.195529E-12  1.154221E-11  4.729998E-12  1.502221E-05  1.366230E-18
    399  2.102374295066E-01  1.805356E-15  1.209584E-12  1.738035E-11  8.274595E-12  1.161132E-11  4.773949E-12  1.513149E-05  1.073603E-18
    400  2.116254943500E-01  1.112066E-15  9.586202E-13  1.416038E-11  8.395556E-12  1.174036E-11  4.842027E-12  1.522961E-05  8.461693E-19
    401  2.137594200207E-01  5.325773E-16  6.632249E-13  1.029199E-11  8.636003E-12  1.201416E-11  4.977904E-12  1.536725E-05  5.826940E-19
    402  2.149968302441E-01  3.539421E-16  5.328866E-13  8.534571E-12  8.792043E-12  1.219544E-11  5.066144E-12  1.544043E-05  4.675853E-19
    403  2.163578604848E-01  2.328098E-16  4.172244E-13  6.931136E-12  8.968238E-12  1.240057E-11  5.165716E-12  1.551552E-05  3.657517E-19
    404  2.188327022992E-01  1.256125E-16  2.651105E-13  4.722110E-12  9.281323E-12  1.276199E-11  5.342260E-12  1.563726E-05  2.319552E-19
    405  2.210861741802E-01  8.908879E-17  1.740693E-13  3.307871E-12  9.540199E-12  1.305377E-11  5.487590E-12  1.573061E-05  1.516074E-19
    406  2.231360986547E-01  7.719284E-17  1.182063E-13  2.380191E-12  9.745058E-12  1.327665E-11  5.601909E-12  1.580004E-05  1.020736E-19
    407  2.249661932162E-01  7.430990E-17  8.351143E-14  1.766736E-12  9.901273E-12  1.343915E-11  5.688440E-12  1.584893E-05  7.118790E-20
    408  2.266023391923E-01  7.475584E-17  6.119839E-14  1.349155E-12  1.002031E-11  1.355657E-11  5.753812E-12  1.588189E-05  5.128130E-20
    409  2.291569547831E-01  7.822122E-17  3.776397E-14  8.804753E-13  1.017166E-11  1.369393E-11  5.835825E-12  1.591282E-05  3.037438E-20
    410  2.305971902523E-01  8.098482E-17  2.887304E-14  6.905291E-13  1.024147E-11  1.375102E-11  5.873046E-12  1.591928E-05  2.247339E-20
    411  2.319348711247E-01  8.388242E-17  2.259139E-14  5.503105E-13  1.029839E-11  1.379383E-11  5.903002E-12  1.591833E-05  1.691819E-20
    412  2.335360820165E-01  8.768765E-17  1.696608E-14  4.189451E-13  1.035871E-11  1.383523E-11  5.934306E-12  1.590860E-05  1.197944E-20
    413  2.351317971316E-01  9.180783E-17  1.289790E-14  3.192054E-13  1.041282E-11  1.386918E-11  5.961979E-12  1.588992E-05  8.444744E-21
    414  2.376293164755E-01  9.890346E-17  8.674213E-15  2.092092E-13  1.049125E-11  1.391544E-11  6.001557E-12  1.584358E-05  4.830492E-21
    415  2.399259738388E-01  1.061687E-16  6.322316E-15  1.431122E-13  1.056290E-11  1.395895E-11  6.037519E-12  1.578383E-05  2.853896E-21
    416  2.420046682363E-01  1.134201E-16  5.001590E-15  1.029464E-13  1.063216E-11  1.400543E-11  6.072457E-12  1.571679E-05  1.753477E-21
    417  2.451201276448E-01  1.256478E-16  3.916185E-15  6.570214E-14  1.075143E-11  1.409754E-11  6.133407E-12  1.559563E-05  8.289268E-22
    418  2.467564269033E-01  1.328037E-16  3.624418E-15  5.354818E-14  1.082426E-11  1.416019E-11  6.171106E-12  1.552308E-05  5.540662E-22
    419  2.483354027874E-01  1.402455E-16  3.465122E-15  4.512820E-14  1.090261E-11  1.423176E-11  6.212003E-12  1.544785E-05  3.733264E-22
    420  2.499258654919E-01  1.483263E-16  3.396401E-15  3.911509E-14  1.099056E-11  1.431611E-11  6.258244E-12  1.536733E-05  2.492991E-22
    421  2.515152656983E-01  1.570511E-16  3.398777E-15  3.496920E-14  1.108849E-11  1.441391E-11  6.310075E-12  1.528251E-05  1.654931E-22
    422  2.542060864984E-01  1.735307E-16  3.525744E-15  3.095798E-14  1.128040E-11  1.461426E-11  6.412438E-12  1.513012E-05  8.144261E-23
    423  2.556901221114E-01  1.836970E-16  3.649113E-15  2.990851E-14  1.140242E-11  1.474609E-11  6.477941E-12  1.504189E-05  5.466894E-23
    424  2.570805114381E-01  1.940428E-16  3.794517E-15  2.947135E-14  1.152888E-11  1.488547E-11  6.546101E-12  1.495688E-05  3.744542E-23
    425  2.598984391343E-01  2.179072E-16  4.172234E-15  2.979830E-14  1.182788E-11  1.522341E-11  6.708138E-12  1.477860E-05  1.709567E-23
    426  2.622653138568E-01  2.414724E-16  4.573827E-15  3.100629E-14  1.213202E-11  1.557559E-11  6.873885E-12  1.462383E-05  8.708273E-24
    427  2.644885215151E-01  2.667978E-16  5.018930E-15  3.269070E-14  1.246805E-11  1.597088E-11  7.057698E-12  1.447531E-05  4.558447E-24
    428  2.667229470066E-01  2.952437E-16  5.526177E-15  3.474871E-14  1.285489E-11  1.643073E-11  7.269789E-12  1.432384E-05  2.346226E-24
    429  2.687894382327E-01  3.239232E-16  6.040849E-15  3.684940E-14  1.325045E-11  1.690388E-11  7.486866E-12  1.418235E-05  1.252381E-24
    430  2.709436570286E-01  3.559476E-16  6.616791E-15  3.914125E-14  1.369092E-11  1.743245E-11  7.728547E-12  1.403383E-05  6.423136E-25
    431  2.728595154549E-01  3.861116E-16  7.159235E-15  4.121233E-14  1.409697E-11  1.792028E-11  7.951110E-12  1.390104E-05  3.507349E-25
    432  2.763050324764E-01  4.443194E-16  8.203847E-15  4.492897E-14  1.483564E-11  1.880737E-11  8.355009E-12  1.366076E-05  1.149810E-25
    433  2.797281875476E-01  5.076051E-16  9.334903E-15  4.855896E-14  1.555309E-11  1.966703E-11  8.745600E-12  1.342007E-05  3.651885E-26
    434  2.831107064370E-01  5.762757E-16  1.055620E-14  5.207091E-14  1.622869E-11  2.047399E-11  9.111403E-12  1.318003E-05  1.132025E-26
    435  2.863632962154E-01  6.489635E-16  1.184239E-14  5.538271E-14  1.684175E-11  2.120397E-11  9.441326E-12  1.294695E-05  3.548736E-27
    436  2.894106333807E-01  7.238431E-16  1.316088E-14  5.843516E-14  1.738437E-11  2.184843E-11  9.731499E-12  1.272651E-05  1.158461E-27
    437  2.941185503109E-01  8.544417E-16  1.544656E-14  6.307019E-14  1.817011E-11  2.277968E-11  1.014829E-11  1.238221E-05  1.920983E-28
    438  2.983685787405E-01  9.904270E-16  1.781003E-14  6.718234E-14  1.883609E-11  2.356831E-11  1.049816E-11  1.206806E-05  3.504366E-29
    439  3.021949729112E-01  1.129967E-15  2.022029E-14  7.083285E-14  1.941026E-11  2.424879E-11  1.079723E-11  1.178318E-05  7.195196E-30
    440  3.059150641439E-01  1.283464E-15  2.285635E-14  7.433837E-14  1.995258E-11  2.489278E-11  1.107752E-11  1.150503E-05  1.462720E-30
    441  3.094680949786E-01  1.448707E-15  2.567844E-14  7.764821E-14  2.046103E-11  2.549822E-11  1.133840E-11  1.123889E-05  1.000000E-30
    442  3.127856926026E-01  1.621531E-15  2.861462E-14  8.070609E-14  2.093086E-11  2.605947E-11  1.157787E-11  1.099047E-05  1.000000E-30
    443  3.178598433803E-01  1.925422E-15  3.374468E-14  8.532367E-14  2.164574E-11  2.691733E-11  1.193937E-11  1.061172E-05  1.000000E-30
    444  3.224504526026E-01  2.247978E-15  3.915030E-14  8.944130E-14  2.229325E-11  2.769871E-11  1.226384E-11  1.027142E-05  1.000000E-30
    445  3.266870398371E-01  2.592391E-15  4.488423E-14  9.319290E-14  2.289434E-11  2.842798E-11  1.256255E-11  9.960250E-06  1.000000E-30
    446  3.305577136787E-01  2.952088E-15  5.083658E-14  9.658184E-14  2.344801E-11  2.910304E-11  1.283553E-11  9.678989E-06  1.000000E-30
    447  3.362681054783E-01  3.573988E-15  6.105471E-14  1.015188E-13  2.427449E-11  3.011666E-11  1.323913E-11  9.270352E-06  1.000000E-30
    448  3.414589872690E-01  4.250097E-15  7.207525E-14  1.059475E-13  2.503706E-11  3.105807E-11  1.360723E-11  8.906373E-06  1.000000E-30
    449  3.462773530350E-01  4.989403E-15  8.403913E-14  1.100136E-13  2.575505E-11  3.194971E-11  1.394990E-11  8.575616E-06  1.000000E-30
    450  3.508856189623E-01  5.814077E-15  9.729488E-14  1.138667E-13  2.645097E-11  3.281870E-11  1.427826E-11  8.266174E-06  1.000000E-30
    451  3.552628710565E-01  6.720698E-15  1.117756E-13  1.174981E-13  2.712026E-11  3.365870E-11  1.459039E-11  7.978826E-06  1.102794E-30
    452  3.595141079779E-01  7.733463E-15  1.278545E-13  1.210013E-13  2.777770E-11  3.448785E-11  1.489334E-11  7.706133E-06  1.232861E-30
    453  3.636744849418E-01  8.868919E-15  1.457768E-13  1.244096E-13  2.842782E-11  3.531158E-11  1.518919E-11  7.445533E-06  1.000000E-30
    454  3.676260234901E-01  1.009786E-14  1.650673E-13  1.276301E-13  2.905106E-11  3.610476E-11  1.546917E-11  7.203870E-06  1.000922E-30
    455  3.714655117309E-01  1.145099E-14  1.861953E-13  1.307447E-13  2.966152E-11  3.688499E-11  1.573981E-11  6.974603E-06  1.000000E-30
    456  3.752653942304E-01  1.296421E-14  2.097019E-13  1.338137E-13  3.026994E-11  3.766581E-11  1.600583E-11  6.753128E-06  1.000000E-30
    457  3.809506426681E-01  1.559947E-14  2.503753E-13  1.383800E-13  3.118681E-11  3.884857E-11  1.639935E-11  6.431900E-06  1.000014E-30
    458  3.865190953769E-01  1.868434E-14  2.976319E-13  1.428212E-13  3.209059E-11  4.002154E-11  1.677797E-11  6.129057E-06  1.000000E-30
    459  3.928522091207E-01  2.291777E-14  3.619645E-13  1.478286E-13  3.312212E-11  4.136909E-11  1.719795E-11  5.798729E-06  1.000004E-30
    460  3.991093841216E-01  2.801092E-14  4.387025E-13  1.527195E-13  3.414096E-11  4.270948E-11  1.759885E-11  5.486934E-06  1.000000E-30
    461  4.054183851758E-01  3.425320E-14  5.319354E-13  1.575780E-13  3.516281E-11  4.406363E-11  1.798552E-11  5.186970E-06  1.000000E-30
    462  4.147392755742E-01  4.600762E-14  7.054471E-13  1.645750E-13  3.664954E-11  4.605307E-11  1.851666E-11  4.769609E-06  1.000000E-30
    463  4.232199499949E-01  6.002875E-14  9.095382E-13  1.706827E-13  3.796079E-11  4.782883E-11  1.894806E-11  4.415695E-06  1.000000E-30
    464  4.316976825025E-01  7.813016E-14  1.169064E-12  1.764496E-13  3.921025E-11  4.954339E-11  1.931845E-11  4.085439E-06  1.000000E-30
    465  4.393401554526E-01  9.887758E-14  1.461735E-12  1.812684E-13  4.026376E-11  5.101069E-11  1.959025E-11  3.806979E-06  1.000000E-30
    466  4.465935084243E-01  1.234148E-13  1.801877E-12  1.854196E-13  4.117980E-11  5.230863E-11  1.978491E-11  3.558802E-06  1.000000E-30
    467  4.537106765818E-01  1.531319E-13  2.205908E-12  1.890061E-13  4.197991E-11  5.346681E-11  1.990787E-11  3.329819E-06  1.000000E-30
    468  4.602314649238E-01  1.863178E-13  2.647610E-12  1.917902E-13  4.260952E-11  5.440411E-11  1.995470E-11  3.132075E-06  1.000000E-30
    469  4.709552966107E-01  2.564568E-13  3.551106E-12  1.951267E-13  4.338443E-11  5.562664E-11  1.987936E-11  2.830528E-06  1.000000E-30
    470  4.769745726746E-01  3.063380E-13  4.170843E-12  1.962180E-13  4.365302E-11  5.610581E-11  1.974683E-11  2.673443E-06  1.000000E-30
    471  4.828178172001E-01  3.636413E-13  4.861480E-12  1.966744E-13  4.378326E-11  5.640604E-11  1.955199E-11  2.528857E-06  1.000000E-30
    472  4.927188450138E-01  4.851925E-13  6.258127E-12  1.959649E-13  4.367762E-11  5.649743E-11  1.906701E-11  2.300661E-06  1.000000E-30
    473  5.000000000000E-01  5.988776E-13  7.489579E-12  1.941678E-13  4.331359E-11  5.619404E-11  1.858364E-11  2.145528E-06  1.000000E-30
