 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cl37          cl38          cl39          cl40          cl41          cl42          cl43          cl44 
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  8.721691E-28  2.806551E-24  2.568322E-20  1.001410E-19  1.349777E-18  8.941451E-15
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  7.245797E-28  2.139289E-24  2.272719E-20  8.876071E-20  1.188607E-18  8.448742E-15
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  6.088376E-28  1.656298E-24  2.025445E-20  7.922439E-20  1.054488E-18  7.921594E-15
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  4.648016E-28  1.110378E-24  1.692692E-20  6.636413E-20  8.754363E-19  7.017645E-15
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  3.931497E-28  8.662920E-25  1.513940E-20  5.944120E-20  7.803537E-19  6.439400E-15
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  3.301317E-28  6.673959E-25  1.346909E-20  5.296138E-20  6.921901E-19  5.830609E-15
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  2.381909E-28  4.093045E-25  1.081168E-20  4.262836E-20  5.538060E-19  4.746516E-15
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.757811E-28  2.593018E-25  8.804541E-21  3.480052E-20  4.507860E-19  3.835694E-15
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.369621E-28  1.782394E-25  7.431886E-21  2.943345E-20  3.811061E-19  3.181786E-15
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.087794E-28  1.260575E-25  6.352034E-21  2.520197E-20  3.266680E-19  2.653471E-15
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  8.601058E-29  8.858270E-26  5.407451E-21  2.149290E-20  2.793033E-19  2.190535E-15
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  6.766840E-29  6.181609E-26  4.585986E-21  1.826047E-20  2.382532E-19  1.788468E-15
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  5.382407E-29  4.394429E-26  3.916526E-21  1.562094E-20  2.048897E-19  1.468292E-15
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  4.115961E-29  2.944676E-26  3.251321E-21  1.299260E-20  1.717885E-19  1.156633E-15
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  3.167154E-29  2.000507E-26  2.709772E-21  1.084825E-20  1.448904E-19  9.138007E-16
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  2.367385E-29  1.304125E-26  2.210382E-21  8.866382E-21  1.201332E-19  6.987399E-16
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.790292E-29  8.709328E-27  1.817265E-21  7.302837E-21  1.007138E-19  5.393516E-16
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.323219E-29  5.646423E-27  1.467669E-21  5.909295E-21  8.353771E-20  4.051903E-16
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  9.757296E-30  3.679914E-27  1.181789E-21  4.767219E-21  6.962087E-20  3.031262E-16
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  6.108816E-30  1.901227E-27  8.356602E-22  3.380667E-21  5.307747E-20  1.900113E-16
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  3.805790E-30  1.013175E-27  5.891632E-22  2.389992E-21  4.172500E-20  1.183769E-16
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  2.464968E-30  5.861126E-28  4.255079E-22  1.730293E-21  3.461956E-20  7.623739E-17
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.657500E-30  3.630761E-28  3.129735E-22  1.275464E-21  3.014725E-20  5.047238E-17
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.152006E-30  2.376406E-28  2.334146E-22  9.531397E-22  2.738284E-20  3.417199E-17
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.608245E-28  1.743428E-22  7.132847E-22  2.573605E-20  2.339198E-17
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.149179E-28  1.330817E-22  5.454065E-22  2.496678E-20  1.670241E-17
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.406792E-29  1.019326E-22  4.184303E-22  2.475974E-20  1.218304E-17
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.992801E-29  7.506000E-23  3.086792E-22  2.505718E-20  8.765609E-18
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.438894E-29  5.651198E-23  2.327798E-22  2.573435E-20  6.698879E-18
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.123638E-29  4.000765E-23  1.651127E-22  2.697267E-20  5.110118E-18
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.243211E-29  2.865190E-23  1.184593E-22  2.851699E-20  4.168193E-18
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.539528E-29  1.946369E-23  8.063234E-23  3.065049E-20  3.500291E-18
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.080485E-29  1.348883E-23  5.598290E-23  3.296702E-20  3.108292E-18
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.025226E-30  7.305543E-24  3.040952E-23  3.739445E-20  2.718235E-18
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.295196E-30  5.156159E-24  2.149712E-23  4.019955E-20  2.575493E-18
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.070792E-30  3.628603E-24  1.515216E-23  4.323169E-20  2.464513E-18
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.046995E-30  2.349084E-24  9.827695E-24  4.727804E-20  2.358860E-18
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.425849E-30  1.579639E-24  6.619656E-24  5.126441E-20  2.285075E-18
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000587E-30  1.070416E-24  4.492834E-24  5.545593E-20  2.229355E-18
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.946365E-25  2.920605E-24  6.046173E-20  2.183907E-18
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.547354E-25  1.915104E-24  6.574764E-20  2.154395E-18
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.355472E-25  9.945302E-25  7.475666E-20  2.135438E-18
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.603336E-25  6.779962E-25  8.051939E-20  2.138753E-18
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.046447E-25  4.432967E-25  8.736015E-20  2.154379E-18
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.779524E-26  2.032719E-25  1.012935E-19  2.215721E-18
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.318159E-26  9.914393E-26  1.158750E-19  2.309652E-18
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.190763E-26  5.140546E-26  1.309295E-19  2.428277E-18
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.528251E-27  2.864441E-26  1.459912E-19  2.562359E-18
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.795942E-27  1.712323E-26  1.608971E-19  2.706009E-18
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.613318E-27  8.026083E-27  1.872266E-19  2.978169E-18
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.919440E-28  5.513396E-27  2.039011E-19  3.159135E-18
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.299630E-28  4.113839E-27  2.206975E-19  3.346160E-18
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.650679E-28  3.181121E-27  2.426056E-19  3.595396E-18
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.117249E-28  2.753532E-27  2.665688E-19  3.872997E-18
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.048299E-29  2.660021E-27  3.088314E-19  4.370774E-18
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.179475E-29  2.929266E-27  3.534747E-19  4.903141E-18
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.111346E-29  3.358748E-27  3.993091E-19  5.453124E-18
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.036851E-30  4.264871E-27  4.791112E-19  6.413297E-18
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.104642E-30  4.864429E-27  5.270781E-19  6.990176E-18
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.422369E-30  5.530555E-27  5.778027E-19  7.599208E-18
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.407854E-30  6.297611E-27  6.337088E-19  8.268838E-18
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.770174E-30  7.171937E-27  6.948417E-19  8.998870E-18
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.250089E-30  8.937556E-27  8.117000E-19  1.038757E-17
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.186540E-30  1.008979E-26  8.841315E-19  1.124390E-17
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.094280E-30  1.130242E-26  9.576868E-19  1.211020E-17
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.100975E-30  1.422092E-26  1.125507E-18  1.407496E-17
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.339822E-30  1.724171E-26  1.288317E-18  1.596707E-17
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.665654E-30  2.065658E-26  1.462008E-18  1.797227E-17
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.112729E-30  2.476598E-26  1.659487E-18  2.023743E-17
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.648587E-30  2.928689E-26  1.865104E-18  2.258147E-17
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.387765E-30  3.487651E-26  2.105841E-18  2.530954E-17
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.251064E-30  4.073423E-26  2.345195E-18  2.800667E-17
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.196935E-30  5.384260E-26  2.844110E-18  3.358744E-17
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.091382E-30  7.101971E-26  3.441740E-18  4.021262E-17
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.318320E-29  9.333885E-26  4.151942E-18  4.801885E-17
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.872464E-29  1.213499E-25  4.968778E-18  5.692604E-17
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.579251E-29  1.551258E-25  5.875207E-18  6.673907E-17
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.190784E-29  2.265378E-25  7.601130E-18  8.526488E-17
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.487290E-29  3.186449E-25  9.577786E-18  1.062881E-16
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.348433E-30  9.568114E-29  4.329646E-25  1.178066E-17  1.295364E-16
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.965834E-30  1.389638E-28  5.830115E-25  1.439299E-17  1.569180E-16
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.821242E-30  1.978517E-28  7.742972E-25  1.741175E-17  1.883637E-16
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.885788E-30  2.743730E-28  1.008828E-24  2.078373E-17  2.232942E-16
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.307829E-30  4.507071E-28  1.511026E-24  2.720817E-17  2.894189E-16
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.843689E-30  7.040553E-28  2.176505E-24  3.466696E-17  3.656658E-16
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.354252E-30  1.476391E-29  1.059667E-27  3.046597E-24  4.330230E-17  4.534304E-16
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.934934E-30  2.124623E-29  1.536106E-27  4.140937E-24  5.300914E-17  5.515932E-16
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  3.396673E-30  3.622233E-29  2.647711E-27  6.507929E-24  7.132347E-17  7.357812E-16
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  5.849942E-30  5.873727E-29  4.330193E-27  9.810946E-24  9.326106E-17  9.551163E-16
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  9.389998E-30  9.174731E-29  6.819338E-27  1.435450E-23  1.194642E-16  1.215794E-15
    450  3.508856189623E-01  1.000000E-30  1.000000E-30  1.445725E-29  1.402500E-28  1.050725E-26  2.064905E-23  1.512133E-16  1.530238E-15
    451  3.552628710565E-01  1.000000E-30  1.000000E-30  2.157551E-29  2.095587E-28  1.581518E-26  2.915831E-23  1.889642E-16  1.902601E-15
    452  3.595141079779E-01  1.000000E-30  1.000000E-30  3.161092E-29  3.091234E-28  2.349009E-26  4.075609E-23  2.344197E-16  2.349261E-15
    453  3.636744849418E-01  1.000000E-30  1.000000E-30  4.577034E-29  4.517427E-28  3.454791E-26  5.654685E-23  2.892353E-16  2.885943E-15
    454  3.676260234901E-01  1.000000E-30  1.000000E-30  6.496560E-29  6.471592E-28  4.977610E-26  7.716022E-23  3.528685E-16  3.506798E-15
    455  3.714655117309E-01  1.000000E-30  1.000000E-30  9.112755E-29  9.170006E-28  7.089955E-26  1.043440E-22  4.278014E-16  4.235469E-15
    456  3.752653942304E-01  1.000000E-30  1.000000E-30  1.264493E-28  1.293576E-27  1.005137E-25  1.406411E-22  5.173018E-16  5.102929E-15
    457  3.809506426681E-01  1.000000E-30  1.000000E-30  2.084650E-28  2.162435E-27  1.691166E-25  2.197514E-22  6.865993E-16  6.736853E-15
    458  3.865190953769E-01  1.000000E-30  1.000000E-30  3.395110E-28  3.572203E-27  2.809124E-25  3.401097E-22  9.049351E-16  8.833162E-15
    459  3.928522091207E-01  1.000000E-30  1.000000E-30  5.896676E-28  6.311860E-27  4.989820E-25  5.586798E-22  1.237097E-15  1.200377E-14
    460  3.991093841216E-01  1.000000E-30  1.000000E-30  1.016381E-27  1.105901E-26  8.778637E-25  9.118580E-22  1.682610E-15  1.622826E-14
    461  4.054183851758E-01  1.000000E-30  1.000000E-30  1.755946E-27  1.943334E-26  1.547342E-24  1.493617E-21  2.291517E-15  2.196066E-14
    462  4.147392755742E-01  1.000000E-30  1.000000E-30  3.929215E-27  4.456739E-26  3.556415E-24  3.094515E-21  3.609023E-15  3.423429E-14
    463  4.232199499949E-01  1.077115E-30  1.000000E-30  8.147707E-27  9.447565E-26  7.538934E-24  5.996687E-21  5.445025E-15  5.111830E-14
    464  4.316976825025E-01  1.000000E-30  1.341556E-30  1.683371E-26  1.995023E-25  1.588591E-23  1.160812E-20  8.200136E-15  7.608946E-14
    465  4.393401554526E-01  1.901906E-30  3.060188E-30  3.229918E-26  3.902178E-25  3.094645E-23  2.104136E-20  1.184692E-14  1.086226E-13
    466  4.465935084243E-01  1.157157E-30  5.080761E-30  5.976195E-26  7.350486E-25  5.798673E-23  3.697247E-20  1.678120E-14  1.519281E-13
    467  4.537106765818E-01  1.441514E-30  8.944866E-30  1.090180E-25  1.363885E-24  1.068605E-22  6.423721E-20  2.359772E-14  2.106951E-13
    468  4.602314649238E-01  1.898969E-30  1.525399E-29  1.886201E-25  2.395484E-24  1.862629E-22  1.064895E-19  3.223041E-14  2.837463E-13
    469  4.709552966107E-01  3.872876E-30  3.626361E-29  4.620600E-25  6.006215E-24  4.599752E-22  2.441655E-19  5.376955E-14  4.610930E-13
    470  4.769745726746E-01  4.303003E-30  6.024620E-29  7.612675E-25  1.001926E-23  7.595629E-22  3.886965E-19  7.163402E-14  6.042182E-13
    471  4.828178172001E-01  5.619840E-30  9.760423E-29  1.233148E-24  1.641441E-23  1.231057E-21  6.100484E-19  9.462229E-14  7.843857E-13
    472  4.927188450138E-01  1.155092E-29  2.189407E-28  2.776097E-24  3.760493E-23  2.763640E-21  1.307424E-18  1.516103E-13  1.216657E-12
    473  5.000000000000E-01  1.578854E-29  3.980120E-28  5.016685E-24  6.874930E-23  4.968629E-21  2.287466E-18  2.144280E-13  1.675989E-12
