 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cr59          cr60          cr61          cr62          cr63          cr64          cr65          cr66 
    360  1.656939516385E-01  1.369248E-30  5.014982E-29  6.337035E-25  8.871062E-21  1.070131E-18  2.974799E-14  2.037381E-15  1.732196E-12
    361  1.664404283242E-01  1.000000E-30  3.769309E-29  4.565445E-25  6.996963E-21  9.483391E-19  1.956427E-14  1.434695E-15  1.408658E-12
    362  1.671401020014E-01  1.000000E-30  2.987732E-29  3.348805E-25  5.714186E-21  8.652628E-19  1.303837E-14  1.019835E-15  1.148528E-12
    363  1.682228463170E-01  1.000000E-30  2.184164E-29  2.054343E-25  4.260665E-21  7.682533E-19  6.784990E-15  5.867768E-16  8.202701E-13
    364  1.688914277275E-01  1.000000E-30  1.879249E-29  1.518956E-25  3.575740E-21  7.188730E-19  4.475327E-15  4.118514E-16  6.587058E-13
    365  1.695862681704E-01  1.000000E-30  1.620904E-29  1.104291E-25  2.981084E-21  6.720301E-19  2.871308E-15  2.818366E-16  5.192837E-13
    366  1.708796298676E-01  1.000000E-30  1.271799E-29  6.122306E-26  2.119453E-21  5.921549E-19  1.231702E-15  1.360505E-16  3.263518E-13
    367  1.720689125062E-01  1.000000E-30  1.070259E-29  3.563775E-26  1.534468E-21  5.235841E-19  5.562438E-16  6.808245E-17  2.079718E-13
    368  1.730357271347E-01  1.000000E-30  9.644012E-30  2.322470E-26  1.170903E-21  4.704596E-19  2.916587E-16  3.845368E-17  1.423268E-13
    369  1.739185931198E-01  1.000000E-30  8.726852E-30  1.588167E-26  9.074420E-22  4.237063E-19  1.634266E-16  2.276852E-17  9.973420E-14
    370  1.748109107026E-01  1.000000E-30  8.053142E-30  1.104995E-26  6.961869E-22  3.783692E-19  9.334589E-17  1.349028E-17  6.916102E-14
    371  1.757092013639E-01  1.000000E-30  7.363210E-30  7.851493E-27  5.282130E-22  3.346144E-19  5.523698E-17  8.067919E-18  4.750482E-14
    372  1.765567714958E-01  1.000000E-30  6.876126E-30  5.878850E-27  4.041423E-22  2.954431E-19  3.546265E-17  5.092242E-18  3.319973E-14
    373  1.775373762473E-01  1.000000E-30  6.352677E-30  4.378834E-27  2.934066E-22  2.527718E-19  2.276306E-17  3.113374E-18  2.178779E-14
    374  1.784803688374E-01  1.000000E-30  6.017284E-30  3.465140E-27  2.140746E-22  2.148822E-19  1.594944E-17  2.054119E-18  1.448073E-14
    375  1.795112536071E-01  1.000000E-30  5.661098E-30  2.821168E-27  1.506166E-22  1.772222E-19  1.149433E-17  1.395982E-18  9.202042E-15
    376  1.804824008025E-01  1.000000E-30  5.459649E-30  2.435945E-27  1.082527E-22  1.457150E-19  8.788361E-18  1.034518E-18  5.980460E-15
    377  1.815169070317E-01  1.000000E-30  5.232552E-30  2.169486E-27  7.687481E-23  1.164829E-19  6.751334E-18  7.925124E-19  3.750669E-15
    378  1.825428215499E-01  1.000000E-30  5.124289E-30  2.004969E-27  5.623215E-23  9.201143E-20  5.252616E-18  6.323154E-19  2.348504E-15
    379  1.841355644659E-01  1.000000E-30  4.701335E-30  1.875126E-27  3.806198E-23  6.239582E-20  3.573426E-18  4.644678E-19  1.117688E-15
    380  1.856860183354E-01  1.000000E-30  4.600596E-30  1.850894E-27  3.043055E-23  4.220855E-20  2.465449E-18  3.537571E-19  5.320428E-16
    381  1.870847965371E-01  1.000000E-30  4.585528E-30  1.896203E-27  2.833586E-23  2.984502E-20  1.787996E-18  2.827133E-19  2.677357E-16
    382  1.883699545972E-01  1.000000E-30  4.544204E-30  1.987068E-27  2.866198E-23  2.216145E-20  1.364026E-18  2.359745E-19  1.410170E-16
    383  1.895671856375E-01  1.000000E-30  4.472477E-30  2.110735E-27  3.007574E-23  1.730412E-20  1.094796E-18  2.054849E-19  7.719565E-17
    384  1.907324824205E-01  1.000000E-30  4.254456E-30  2.265697E-27  3.204573E-23  1.409294E-20  9.178284E-19  1.858883E-19  4.325384E-17
    385  1.917913284253E-01  1.000000E-30  4.149518E-30  2.435058E-27  3.412429E-23  1.207719E-20  8.093313E-19  1.751523E-19  2.618080E-17
    386  1.928179034582E-01  1.000000E-30  3.931183E-30  2.623054E-27  3.627722E-23  1.068896E-20  7.383063E-19  1.700424E-19  1.678597E-17
    387  1.939781308337E-01  1.000000E-30  3.676668E-30  2.862566E-27  3.877923E-23  9.571666E-21  6.866483E-19  1.693683E-19  1.108007E-17
    388  1.950365569225E-01  1.000000E-30  3.445547E-30  3.102717E-27  4.106411E-23  8.825267E-21  6.578703E-19  1.725530E-19  8.405332E-18
    389  1.963061656501E-01  1.000000E-30  3.082919E-30  3.414110E-27  4.375487E-23  8.143907E-21  6.389375E-19  1.801861E-19  6.896477E-18
    390  1.975160386553E-01  1.000000E-30  2.766298E-30  3.728194E-27  4.623386E-23  7.624942E-21  6.314118E-19  1.905316E-19  6.349147E-18
    391  1.988970783448E-01  1.000000E-30  2.371070E-30  4.096628E-27  4.893729E-23  7.120617E-21  6.310264E-19  2.052663E-19  6.240652E-18
    392  2.001908516564E-01  1.000000E-30  2.085006E-30  4.439265E-27  5.133611E-23  6.698014E-21  6.361482E-19  2.214094E-19  6.390807E-18
    393  2.023233395230E-01  1.000000E-30  1.193548E-30  4.957644E-27  5.499781E-23  6.062548E-21  6.528078E-19  2.522003E-19  6.903512E-18
    394  2.035207364909E-01  1.000000E-30  1.316775E-30  5.201451E-27  5.688175E-23  5.729913E-21  6.658518E-19  2.715644E-19  7.282541E-18
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  5.395865E-27  5.862402E-23  5.411419E-21  6.811953E-19  2.923085E-19  7.711410E-18
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  5.559720E-27  6.052762E-23  5.038002E-21  7.029601E-19  3.195814E-19  8.299107E-18
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  5.636931E-27  6.198323E-23  4.715025E-21  7.251093E-19  3.458236E-19  8.883610E-18
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  5.658099E-27  6.311615E-23  4.412982E-21  7.484598E-19  3.725399E-19  9.494672E-18
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  5.646734E-27  6.401471E-23  4.093673E-21  7.758130E-19  4.030561E-19  1.021078E-17
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  5.634474E-27  6.455117E-23  3.798499E-21  8.037081E-19  4.335317E-19  1.094410E-17
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  5.697609E-27  6.485707E-23  3.380460E-21  8.489375E-19  4.816274E-19  1.213346E-17
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  5.820585E-27  6.485436E-23  3.162330E-21  8.768848E-19  5.103529E-19  1.285751E-17
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  6.055265E-27  6.479626E-23  2.945552E-21  9.097457E-19  5.430420E-19  1.368729E-17
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  6.799060E-27  6.479022E-23  2.618559E-21  9.779782E-19  6.072353E-19  1.531207E-17
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  7.872418E-27  6.509779E-23  2.393628E-21  1.053363E-18  6.738583E-19  1.696828E-17
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  9.201190E-27  6.569782E-23  2.242106E-21  1.135830E-18  7.437111E-19  1.866828E-17
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.068790E-26  6.646724E-23  2.142354E-21  1.222030E-18  8.149299E-19  2.037390E-17
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.227163E-26  6.730319E-23  2.076447E-21  1.309646E-18  8.863591E-19  2.206885E-17
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.526331E-26  6.880053E-23  2.008380E-21  1.466479E-18  1.013252E-18  2.506934E-17
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.725214E-26  6.971853E-23  1.985479E-21  1.565396E-18  1.093130E-18  2.696386E-17
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.931062E-26  7.060614E-23  1.972584E-21  1.663719E-18  1.172620E-18  2.886015E-17
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  2.206113E-26  7.171117E-23  1.966712E-21  1.789121E-18  1.274272E-18  3.130688E-17
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  2.513546E-26  7.287106E-23  1.970651E-21  1.921848E-18  1.382300E-18  3.393951E-17
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  3.067680E-26  7.486158E-23  1.995968E-21  2.143416E-18  1.563802E-18  3.845122E-17
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  3.663860E-26  7.699000E-23  2.040697E-21  2.359800E-18  1.742562E-18  4.301858E-17
    416  2.420046682363E-01  1.000000E-30  1.126748E-30  4.282638E-26  7.929233E-23  2.100716E-21  2.563973E-18  1.912604E-18  4.749152E-17
    417  2.451201276448E-01  1.000000E-30  1.523323E-30  5.366841E-26  8.374166E-23  2.231337E-21  2.880596E-18  2.178800E-18  5.477856E-17
    418  2.467564269033E-01  1.000000E-30  2.264349E-30  6.019023E-26  8.672227E-23  2.322658E-21  3.050147E-18  2.322499E-18  5.887506E-17
    419  2.483354027874E-01  1.000000E-30  2.699691E-30  6.707082E-26  9.012851E-23  2.427855E-21  3.214793E-18  2.462727E-18  6.299653E-17
    420  2.499258654919E-01  1.000000E-30  3.182780E-30  7.462172E-26  9.417494E-23  2.552635E-21  3.380870E-18  2.604774E-18  6.730945E-17
    421  2.515152656983E-01  1.000000E-30  3.566039E-30  8.282778E-26  9.892745E-23  2.698149E-21  3.546317E-18  2.746787E-18  7.177574E-17
    422  2.542060864984E-01  1.000000E-30  4.763810E-30  9.833794E-26  1.088533E-22  2.997617E-21  3.823276E-18  2.985309E-18  7.967831E-17
    423  2.556901221114E-01  1.050380E-30  5.710733E-30  1.078243E-25  1.154934E-22  3.194678E-21  3.973409E-18  3.114793E-18  8.421329E-17
    424  2.570805114381E-01  1.136115E-30  6.229493E-30  1.173540E-25  1.225621E-22  3.401923E-21  4.111867E-18  3.234162E-18  8.857251E-17
    425  2.598984391343E-01  1.471587E-30  8.079538E-30  1.387037E-25  1.397008E-22  3.895279E-21  4.384669E-18  3.468617E-18  9.772798E-17
    426  2.622653138568E-01  1.891356E-30  1.032308E-29  1.589070E-25  1.573997E-22  4.393469E-21  4.604560E-18  3.656009E-18  1.057467E-16
    427  2.644885215151E-01  2.350650E-30  1.280252E-29  1.799388E-25  1.771516E-22  4.938242E-21  4.802724E-18  3.822702E-18  1.135565E-16
    428  2.667229470066E-01  2.901167E-30  1.578690E-29  2.032457E-25  2.004264E-22  5.566907E-21  4.993499E-18  3.980203E-18  1.216888E-16
    429  2.687894382327E-01  3.482728E-30  1.897502E-29  2.268896E-25  2.253500E-22  6.225506E-21  5.162591E-18  4.116397E-18  1.294802E-16
    430  2.709436570286E-01  4.256368E-30  2.317142E-29  2.538472E-25  2.551937E-22  6.995181E-21  5.331784E-18  4.248444E-18  1.379050E-16
    431  2.728595154549E-01  5.099814E-30  2.772818E-29  2.799619E-25  2.853986E-22  7.753570E-21  5.476720E-18  4.357366E-18  1.456847E-16
    432  2.763050324764E-01  7.051280E-30  3.825381E-29  3.325381E-25  3.495685E-22  9.296570E-21  5.726075E-18  4.533536E-18  1.604576E-16
    433  2.797281875476E-01  9.672435E-30  5.241060E-29  3.929064E-25  4.279571E-22  1.105905E-20  5.961821E-18  4.684206E-18  1.763039E-16
    434  2.831107064370E-01  1.320842E-29  7.149439E-29  4.619933E-25  5.227818E-22  1.303012E-20  6.184606E-18  4.809018E-18  1.933133E-16
    435  2.863632962154E-01  1.783588E-29  9.643901E-29  5.391293E-25  6.339606E-22  1.516920E-20  6.390576E-18  4.904813E-18  2.111053E-16
    436  2.894106333807E-01  2.352513E-29  1.271967E-28  6.231260E-25  7.602258E-22  1.746056E-20  6.581221E-18  4.972473E-18  2.291865E-16
    437  2.941185503109E-01  3.650453E-29  1.970393E-28  7.822005E-25  1.010812E-21  2.185877E-20  6.907715E-18  5.047479E-18  2.602347E-16
    438  2.983685787405E-01  5.449494E-29  2.936691E-28  9.684576E-25  1.318239E-21  2.727252E-20  7.316815E-18  5.123146E-18  2.924384E-16
    439  3.021949729112E-01  7.841307E-29  4.219721E-28  1.186966E-24  1.692525E-21  3.398325E-20  7.877172E-18  5.246329E-18  3.261185E-16
    440  3.059150641439E-01  1.120414E-28  6.021918E-28  1.466933E-24  2.187537E-21  4.298277E-20  8.702070E-18  5.461710E-18  3.646153E-16
    441  3.094680949786E-01  1.581426E-28  8.490115E-28  1.824801E-24  2.838866E-21  5.490892E-20  9.869436E-18  5.799600E-18  4.082977E-16
    442  3.127856926026E-01  2.187877E-28  1.173640E-27  2.274444E-24  3.679452E-21  7.032989E-20  1.143932E-17  6.277630E-18  4.568534E-16
    443  3.178598433803E-01  3.631898E-28  1.945550E-27  3.296209E-24  5.656006E-21  1.065148E-19  1.521147E-17  7.447302E-18  5.501004E-16
    444  3.224504526026E-01  5.808739E-28  3.108603E-27  4.788799E-24  8.658080E-21  1.611818E-19  2.093645E-17  9.191438E-18  6.610128E-16
    445  3.266870398371E-01  9.063912E-28  4.847822E-27  6.981020E-24  1.323260E-20  2.439639E-19  2.952813E-17  1.170257E-17  7.942114E-16
    446  3.305577136787E-01  1.375142E-27  7.353660E-27  1.010520E-23  1.998298E-20  3.653567E-19  4.195141E-17  1.514869E-17  9.508736E-16
    447  3.362681054783E-01  2.574674E-27  1.377154E-26  1.803080E-23  3.790966E-20  6.851143E-19  7.404041E-17  2.340942E-17  1.265271E-15
    448  3.414589872690E-01  4.515999E-27  2.417005E-26  3.079752E-23  6.841350E-20  1.224074E-18  1.270632E-16  3.594353E-17  1.658822E-15
    449  3.462773530350E-01  7.401934E-27  3.964357E-26  4.963872E-23  1.160007E-19  2.057115E-18  2.076705E-16  5.351272E-17  2.110505E-15
    450  3.508856189623E-01  1.156994E-26  6.201171E-26  7.630018E-23  1.869507E-19  3.288066E-18  3.249016E-16  7.700661E-17  2.579325E-15
    451  3.552628710565E-01  1.748090E-26  9.376715E-26  1.128289E-22  2.886072E-19  5.037169E-18  4.888960E-16  1.071407E-16  3.019029E-15
    452  3.595141079779E-01  2.612602E-26  1.402726E-25  1.640809E-22  4.366133E-19  7.564466E-18  7.225546E-16  1.466659E-16  3.460045E-15
    453  3.636744849418E-01  3.900129E-26  2.096461E-25  2.371799E-22  6.545128E-19  1.125859E-17  1.060130E-15  1.997161E-16  4.009844E-15
    454  3.676260234901E-01  5.755618E-26  3.098107E-25  3.381220E-22  9.639370E-19  1.646824E-17  1.531738E-15  2.693318E-16  4.795763E-15
    455  3.714655117309E-01  8.464578E-26  4.563594E-25  4.793784E-22  1.407992E-18  2.389400E-17  2.198703E-15  3.626505E-16  5.970568E-15
    456  3.752653942304E-01  1.247548E-25  6.738591E-25  6.796180E-22  2.052294E-18  3.459416E-17  3.153022E-15  4.899704E-16  7.701708E-15
    457  3.809506426681E-01  2.247810E-25  1.218197E-24  1.150119E-21  3.608533E-18  6.020144E-17  5.417671E-15  7.759655E-16  1.179149E-14
    458  3.865190953769E-01  4.028978E-25  2.191978E-24  1.928226E-21  6.255233E-18  1.032568E-16  9.189028E-15  1.226132E-15  1.836695E-14
    459  3.928522091207E-01  7.863567E-25  4.300385E-24  3.464234E-21  1.161237E-17  1.892605E-16  1.664418E-14  2.070567E-15  3.074118E-14
    460  3.991093841216E-01  1.527564E-24  8.403261E-24  6.154596E-21  2.118476E-17  3.406288E-16  2.961531E-14  3.473348E-15  5.122320E-14
    461  4.054183851758E-01  2.989907E-24  1.655886E-23  1.092473E-20  3.838181E-17  6.080771E-16  5.225007E-14  5.830657E-15  8.544120E-14
    462  4.147392755742E-01  8.091644E-24  4.532497E-23  2.522011E-20  9.017941E-17  1.394367E-15  1.176139E-13  1.239555E-14  1.799127E-13
    463  4.232199499949E-01  2.004136E-23  1.136032E-22  5.329730E-20  1.911900E-16  2.883169E-15  2.386685E-13  2.424974E-14  3.487166E-13
    464  4.316976825025E-01  4.971582E-23  2.855352E-22  1.113736E-19  3.954959E-16  5.798214E-15  4.699313E-13  4.664652E-14  6.640259E-13
    465  4.393401554526E-01  1.129988E-22  6.574277E-22  2.146581E-19  7.465665E-16  1.063581E-14  8.436618E-13  8.286262E-14  1.167681E-12
    466  4.465935084243E-01  2.463799E-22  1.452618E-21  3.971742E-19  1.341324E-15  1.854438E-14  1.438061E-12  1.410058E-13  1.965852E-12
    467  4.537106765818E-01  5.298708E-22  3.167814E-21  7.224413E-19  2.348116E-15  3.142828E-14  2.378089E-12  2.345294E-13  3.231321E-12
    468  4.602314649238E-01  1.069062E-21  6.478153E-21  1.244533E-18  3.874591E-15  5.020643E-14  3.706764E-12  3.697390E-13  5.032555E-12
    469  4.709552966107E-01  3.391549E-21  2.104370E-20  3.022972E-18  8.628487E-15  1.053701E-13  7.438178E-12  7.648759E-13  1.016966E-11
    470  4.769745726746E-01  6.475790E-21  4.074953E-20  4.956496E-18  1.336344E-14  1.574041E-13  1.080868E-11  1.137444E-12  1.489334E-11
    471  4.828178172001E-01  1.212842E-20  7.740943E-20  7.998998E-18  2.029281E-14  2.302109E-13  1.536409E-11  1.659972E-12  2.137668E-11
    472  4.927188450138E-01  3.504654E-20  2.293436E-19  1.795134E-17  4.059293E-14  4.298797E-13  2.723672E-11  3.102449E-12  3.866724E-11
    473  5.000000000000E-01  7.625915E-20  5.085981E-19  3.247139E-17  6.686510E-14  6.706459E-13  4.078053E-11  4.858949E-12  5.887526E-11
