 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ge80          ge81          ge82          ge83          ge84          ge85          ge86          ge87 
    360  1.656939516385E-01  1.092913E-30  2.603017E-27  2.255979E-23  2.889538E-20  2.276771E-16  9.568129E-16  7.029212E-13  3.901693E-13
    361  1.664404283242E-01  1.000000E-30  1.670344E-27  1.289948E-23  1.831758E-20  1.711105E-16  7.914826E-16  6.707432E-13  4.035178E-13
    362  1.671401020014E-01  1.000000E-30  1.113923E-27  7.698490E-24  1.190733E-20  1.303314E-16  6.600643E-16  6.407912E-13  4.158842E-13
    363  1.682228463170E-01  1.000000E-30  5.982792E-28  3.529504E-24  6.063648E-21  8.464467E-17  4.940464E-16  5.944687E-13  4.342905E-13
    364  1.688914277275E-01  1.000000E-30  4.077455E-28  2.221849E-24  3.992082E-21  6.449194E-17  4.112164E-16  5.658031E-13  4.449050E-13
    365  1.695862681704E-01  1.000000E-30  2.716910E-28  1.391529E-24  2.574538E-21  4.828810E-17  3.378474E-16  5.356682E-13  4.549337E-13
    366  1.708796298676E-01  1.000000E-30  1.256662E-28  6.118464E-25  1.140844E-21  2.774655E-17  2.311650E-16  4.786112E-13  4.697094E-13
    367  1.720689125062E-01  1.000000E-30  5.987349E-29  3.002266E-25  5.415404E-22  1.626994E-17  1.595464E-16  4.243938E-13  4.765326E-13
    368  1.730357271347E-01  1.000000E-30  3.211078E-29  1.724440E-25  2.988394E-22  1.034146E-17  1.159633E-16  3.790829E-13  4.754426E-13
    369  1.739185931198E-01  1.000000E-30  1.783205E-29  1.047598E-25  1.756035E-22  6.707098E-18  8.512655E-17  3.368431E-13  4.678451E-13
    370  1.748109107026E-01  1.000000E-30  9.790509E-30  6.361757E-26  1.044936E-22  4.245455E-18  6.113696E-17  2.938486E-13  4.528768E-13
    371  1.757092013639E-01  1.000000E-30  5.290009E-30  3.832999E-26  6.312264E-23  2.612429E-18  4.278314E-17  2.508349E-13  4.297360E-13
    372  1.765567714958E-01  1.000000E-30  2.986452E-30  2.372556E-26  4.014586E-23  1.615085E-18  2.988866E-17  2.115067E-13  4.007443E-13
    373  1.775373762473E-01  1.000000E-30  1.621926E-30  1.345466E-26  2.432933E-23  8.941798E-19  1.909088E-17  1.685316E-13  3.592421E-13
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  7.758886E-27  1.541525E-23  4.898518E-19  1.201070E-17  1.312054E-13  3.135629E-13
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  4.189542E-27  9.530201E-24  2.426487E-19  6.929989E-18  9.586945E-14  2.600276E-13
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  2.335416E-27  6.148736E-24  1.204497E-19  3.972231E-18  6.861312E-14  2.099228E-13
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.241702E-27  3.874861E-24  5.457177E-20  2.097037E-18  4.595085E-14  1.601039E-13
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  6.678187E-28  2.459615E-24  2.398143E-20  1.069244E-18  2.954151E-14  1.172574E-13
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  2.652271E-28  1.207986E-24  6.358862E-21  3.507482E-19  1.362507E-14  6.643287E-14
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.220386E-28  5.970646E-25  1.779533E-21  1.156813E-19  5.817835E-15  3.477263E-14
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  7.356590E-29  3.129051E-25  6.493006E-22  4.620660E-20  2.506342E-15  1.806117E-14
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  5.562306E-29  1.714908E-25  3.151728E-22  2.408068E-20  1.096046E-15  9.400080E-15
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  4.837671E-29  9.720860E-26  1.878269E-22  1.602466E-20  4.870292E-16  4.921563E-15
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  4.485539E-29  5.572071E-26  1.237422E-22  1.238408E-20  2.146404E-16  2.546243E-15
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  4.318233E-29  3.365309E-26  8.773473E-23  1.044640E-20  1.002351E-16  1.373767E-15
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  4.195597E-29  2.067275E-26  6.353446E-23  9.089937E-21  4.739148E-17  7.438817E-16
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  4.123528E-29  1.211152E-26  4.435532E-23  7.865359E-21  2.050866E-17  3.697425E-16
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  3.991911E-29  7.610601E-27  3.189936E-23  6.917688E-21  9.859638E-18  1.955090E-16
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  3.884163E-29  4.613865E-27  2.144563E-23  5.934791E-21  4.548112E-18  9.338919E-17
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  3.683642E-29  3.109732E-27  1.465049E-23  5.124477E-21  2.606598E-18  4.896877E-17
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  3.467844E-29  2.229337E-27  9.441135E-24  4.326369E-21  1.777874E-18  2.651493E-17
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  3.170097E-29  1.814916E-27  6.252481E-24  3.685842E-21  1.499684E-18  1.755656E-17
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  2.726179E-29  1.474400E-27  3.181601E-24  2.819989E-21  1.370429E-18  1.214541E-17
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  2.228941E-29  1.338786E-27  2.197793E-24  2.421706E-21  1.359835E-18  1.099654E-17
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.849727E-29  1.204719E-27  1.534818E-24  2.076226E-21  1.367055E-18  1.034380E-17
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.472230E-29  1.030099E-27  1.015101E-24  1.714352E-21  1.390686E-18  9.870033E-18
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.162252E-29  8.653246E-28  7.235946E-25  1.437010E-21  1.421137E-18  9.600009E-18
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  8.445476E-30  7.077257E-28  5.415137E-25  1.205480E-21  1.455685E-18  9.417872E-18
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  6.697650E-30  5.499844E-28  4.142206E-25  9.872563E-22  1.495889E-18  9.271387E-18
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  4.612397E-30  4.188199E-28  3.364065E-25  8.066597E-22  1.533078E-18  9.156279E-18
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  4.087296E-30  2.662554E-28  2.665485E-25  5.790912E-22  1.575124E-18  8.972344E-18
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  2.461270E-30  2.011333E-28  2.419173E-25  4.708502E-22  1.584450E-18  8.829071E-18
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.933704E-30  1.468332E-28  2.223077E-25  3.689969E-22  1.575958E-18  8.611432E-18
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  2.562235E-30  8.345073E-29  1.981216E-25  2.253038E-22  1.498879E-18  7.992638E-18
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  2.255205E-30  5.005930E-29  1.823152E-25  1.346974E-22  1.356317E-18  7.147873E-18
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.676154E-30  3.202854E-29  1.701413E-25  7.984990E-23  1.181805E-18  6.199121E-18
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.480362E-30  2.253148E-29  1.600884E-25  4.817304E-23  1.011346E-18  5.296012E-18
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.348124E-30  1.727364E-29  1.514420E-25  3.000064E-23  8.639408E-19  4.517015E-18
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.846554E-30  1.335496E-29  1.383160E-25  1.413999E-23  6.693455E-19  3.472541E-18
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.188909E-30  1.155326E-29  1.310804E-25  9.367456E-24  5.858228E-19  3.009104E-18
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.064125E-29  1.244585E-25  6.519700E-24  5.262380E-19  2.664999E-18
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.089738E-30  1.056099E-29  1.166627E-25  4.383781E-24  4.765546E-19  2.357348E-18
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.036451E-30  1.053229E-29  1.090523E-25  3.101504E-24  4.479223E-19  2.151900E-18
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.378205E-30  1.129400E-29  9.750579E-26  2.011745E-24  4.374021E-19  1.997311E-18
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.327937E-30  1.199152E-29  8.733481E-26  1.515064E-24  4.562613E-19  1.994295E-18
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.234807E-29  7.854376E-26  1.279354E-24  4.910464E-19  2.077397E-18
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.406357E-29  6.622446E-26  1.143826E-24  5.673674E-19  2.316592E-18
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.503863E-29  6.019647E-26  1.144562E-24  6.171717E-19  2.486733E-18
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.621441E-29  5.469339E-26  1.182649E-24  6.709596E-19  2.676139E-18
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.755102E-29  4.946955E-26  1.254412E-24  7.306242E-19  2.890350E-18
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.872095E-29  4.457455E-26  1.357840E-24  7.956905E-19  3.127021E-18
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.234953E-29  3.703842E-26  1.604521E-24  9.183958E-19  3.578336E-18
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.474012E-29  3.329413E-26  1.780799E-24  9.930039E-19  3.854617E-18
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.652962E-29  3.004465E-26  1.973864E-24  1.067532E-18  4.131432E-18
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.256616E-29  2.421120E-26  2.457238E-24  1.232851E-18  4.747211E-18
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.973493E-29  2.007647E-26  2.973832E-24  1.387146E-18  5.323114E-18
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.822969E-29  1.679221E-26  3.569502E-24  1.545531E-18  5.914890E-18
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.904854E-29  1.404442E-26  4.297290E-24  1.718364E-18  6.561067E-18
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.146830E-29  1.196477E-26  5.108069E-24  1.890779E-18  7.206002E-18
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.821944E-29  1.024789E-26  6.121900E-24  2.083713E-18  7.928059E-18
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.071699E-28  9.089830E-27  7.195442E-24  2.266849E-18  8.613837E-18
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.524643E-28  7.831688E-27  9.631253E-24  2.624073E-18  9.952831E-18
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.190020E-28  7.615346E-27  1.287985E-23  3.014971E-18  1.142053E-17
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.196894E-30  3.150940E-28  8.458333E-27  1.717859E-23  3.436909E-18  1.300836E-17
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  2.781114E-30  4.487459E-28  1.039213E-26  2.267560E-23  3.876585E-18  1.466758E-17
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  3.549777E-30  6.252290E-28  1.341542E-26  2.942945E-23  4.319559E-18  1.634461E-17
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  4.960598E-30  1.046103E-27  2.120764E-26  4.407383E-23  5.067145E-18  1.918816E-17
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.235032E-29  1.671680E-27  3.304237E-26  6.354069E-23  5.818116E-18  2.206208E-17
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  2.389719E-29  2.550881E-27  4.969863E-26  8.841257E-23  6.572878E-18  2.496763E-17
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  3.954963E-29  3.847142E-27  7.415309E-26  1.220063E-22  7.403326E-18  2.818225E-17
    441  3.094680949786E-01  1.000000E-30  1.232473E-30  6.184866E-29  5.698001E-27  1.088444E-25  1.660860E-22  8.320520E-18  3.175035E-17
    442  3.127856926026E-01  1.000000E-30  1.681616E-30  8.937422E-29  8.223649E-27  1.558937E-25  2.216797E-22  9.330499E-18  3.569583E-17
    443  3.178598433803E-01  1.000000E-30  2.892492E-30  1.574579E-28  1.442469E-26  2.704718E-25  3.451707E-22  1.130199E-17  4.343129E-17
    444  3.224504526026E-01  1.000000E-30  5.447101E-30  2.703989E-28  2.400887E-26  4.459993E-25  5.158549E-22  1.376807E-17  5.314790E-17
    445  3.266870398371E-01  1.000000E-30  9.260371E-30  4.409591E-28  3.844841E-26  7.086043E-25  7.478784E-22  1.693919E-17  6.568681E-17
    446  3.305577136787E-01  1.000000E-30  1.419069E-29  6.807670E-28  5.915514E-26  1.083074E-24  1.050141E-21  2.095297E-17  8.161089E-17
    447  3.362681054783E-01  1.000000E-30  2.650497E-29  1.293109E-27  1.118332E-25  2.030200E-24  1.730274E-21  2.987337E-17  1.171615E-16
    448  3.414589872690E-01  1.000000E-30  4.717276E-29  2.320877E-27  1.998408E-25  3.604354E-24  2.712714E-21  4.290544E-17  1.693852E-16
    449  3.462773530350E-01  1.000000E-30  7.970931E-29  3.985774E-27  3.430201E-25  6.157067E-24  4.081509E-21  6.188443E-17  2.458603E-16
    450  3.508856189623E-01  1.000000E-30  1.306703E-28  6.676110E-27  5.759180E-25  1.030217E-23  5.936053E-21  9.009958E-17  3.601702E-16
    451  3.552628710565E-01  1.000000E-30  2.080447E-28  1.088703E-26  9.435571E-25  1.684295E-23  8.247324E-21  1.317001E-16  5.295940E-16
    452  3.595141079779E-01  1.000000E-30  3.255064E-28  1.748706E-26  1.526324E-24  2.722048E-23  1.087415E-20  1.944052E-16  7.862662E-16
    453  3.636744849418E-01  1.348050E-30  5.024785E-28  2.776660E-26  2.447229E-24  4.365444E-23  1.338005E-20  2.888756E-16  1.174916E-15
    454  3.676260234901E-01  1.869474E-30  7.559105E-28  4.299993E-26  3.836602E-24  6.853018E-23  1.507375E-20  4.216756E-16  1.724015E-15
    455  3.714655117309E-01  2.369967E-30  1.118785E-27  6.561963E-26  5.945086E-24  1.064463E-22  1.563004E-20  6.005956E-16  2.467588E-15
    456  3.752653942304E-01  1.000000E-30  1.639010E-27  9.942134E-26  9.180586E-24  1.649467E-22  1.526349E-20  8.303634E-16  3.427367E-15
    457  3.809506426681E-01  1.864072E-30  2.875623E-27  1.841439E-25  1.762081E-23  3.189068E-22  1.480016E-20  1.278913E-15  5.312440E-15
    458  3.865190953769E-01  3.045849E-30  4.918045E-27  3.344627E-25  3.344463E-23  6.111010E-22  1.752301E-20  1.882599E-15  7.862765E-15
    459  3.928522091207E-01  4.489205E-30  8.898175E-27  6.543099E-25  6.944171E-23  1.286396E-21  2.905289E-20  2.920412E-15  1.226037E-14
    460  3.991093841216E-01  7.201618E-30  1.574834E-26  1.263423E-24  1.429850E-22  2.692473E-21  5.718918E-20  4.605335E-15  1.940933E-14
    461  4.054183851758E-01  1.056572E-29  2.779705E-26  2.454387E-24  2.956990E-22  5.675257E-21  1.194572E-19  7.444788E-15  3.145724E-14
    462  4.147392755742E-01  2.637861E-29  6.503636E-26  6.647608E-24  8.603784E-22  1.705374E-20  3.586721E-19  1.542224E-14  6.522510E-14
    463  4.232199499949E-01  6.607345E-29  1.454626E-25  1.686900E-23  2.256020E-21  4.627108E-20  9.625039E-19  2.993275E-14  1.262906E-13
    464  4.316976825025E-01  1.677056E-28  3.380642E-25  4.385129E-23  5.882142E-21  1.253945E-19  2.541810E-18  5.756087E-14  2.414370E-13
    465  4.393401554526E-01  4.202867E-28  7.456608E-25  1.056249E-22  1.392188E-20  3.085873E-19  6.026506E-18  1.027800E-13  4.273409E-13
    466  4.465935084243E-01  1.008945E-27  1.613712E-24  2.460879E-22  3.146004E-20  7.266551E-19  1.351823E-17  1.766034E-13  7.259973E-13
    467  4.537106765818E-01  2.448217E-27  3.498490E-24  5.692019E-22  6.994790E-20  1.688668E-18  2.956894E-17  2.980942E-13  1.207983E-12
    468  4.602314649238E-01  5.591159E-27  7.186296E-24  1.234082E-21  1.453299E-19  3.665717E-18  6.003008E-17  4.786042E-13  1.908675E-12
    469  4.709552966107E-01  2.214431E-26  2.387556E-23  4.442836E-21  4.830750E-19  1.318267E-17  1.887694E-16  1.030592E-12  3.978252E-12
    470  4.769745726746E-01  4.829266E-26  4.713927E-23  9.140603E-21  9.467684E-19  2.710016E-17  3.553526E-16  1.575623E-12  5.951696E-12
    471  4.828178172001E-01  1.032298E-25  9.156442E-23  1.844051E-20  1.818371E-18  5.463119E-17  6.520442E-16  2.370347E-12  8.745208E-12
    472  4.927188450138E-01  3.753764E-25  2.836373E-22  6.063288E-20  5.482588E-18  1.795332E-16  1.795116E-15  4.696824E-12  1.655828E-11
    473  5.000000000000E-01  9.701899E-25  6.534044E-22  1.453677E-19  1.231514E-17  4.307040E-16  3.734019E-15  7.717084E-12  2.619468E-11
